lat,long,altitude,pix
5.0, 163.70,-4685,#013648
5.0, 164.20,-4680,#003547
5.0, 164.70,-4743,#003547
5.0, 165.20,-4812,#003245
5.0, 165.70,-4655,#02364B
5.0, 166.20,-4675,#003547
5.0, 166.70,-4828,#013447
5.0, 167.20,-4879,#003547
5.0, 167.70,-4718,#013044
5.0, 168.20,-4576,#003947
5.0, 168.70,-4649,#01354A
5.0, 169.20,-4664,#023749
5.0, 169.70,-3626,#0B313C
5.0, 170.20,-4321,#00374B
5.0, 170.70,-4357,#032B37
5.0, 171.25,-4506,#01394A
5.0, 171.75,-4514,#04374A
5.0, 172.25,-4217,#0A3E53
5.0, 172.75,-4645,#003245
5.0, 173.25,-4862,#003245
5.0, 173.75,-5108,#002F45
5.0, 174.25,-5066,#002F43
5.0, 174.75,-5122,#003044
5.0, 175.25,-5142,#003044
5.0, 175.75,-6121,#002031
5.0, 176.25,-4895,#002534
5.0, 176.75,-6171,#02283F
5.0, 177.25,-5976,#012A40
5.0, 177.75,-6030,#002C41
5.0, 178.25,-6357,#00253A
5.0, 178.75,-6304,#011E2E
5.0, 179.25,-5714,#033045
5.0, 179.75,-5796,#012C3F
5.5,-179.75,-6110,#002A40
5.5,-179.25,-3601,#0A3E53
5.5,-178.75,-5601,#002E42
5.5,-178.25,-5231,#002E42
5.5,-177.75,-4761,#002F43
5.5,-177.25,-4617,#022D3E
5.5,-176.75,-5218,#002F41
5.5,-176.25,-5513,#002D42
5.5,-175.75,-5467,#002E45
5.5,-175.25,-5404,#012E43
5.5,-174.75,-5696,#002B40
5.5,-174.25,-5494,#002C41
5.5,-173.70,-5214,#001827
5.5,-173.20,-5510,#012E43
5.5,-172.70,-5816,#002B40
5.5,-172.20,-5576,#002F43
5.5,-171.70,-5741,#00263C
5.5,-171.20,-5641,#013044
5.5,-170.70,-5823,#002C41
5.5,-170.20,-5892,#002A3B
5.5,-169.70,-5570,#002C41
5.5,-169.20,-5795,#01273C
5.5,-168.70,-5507,#002F43
5.5,-168.20,-5511,#00293D
5.5,-167.70,-5365,#00293E
5.5,-167.20,-5507,#00283C
5.5,-166.70,-5257,#002F43
5.5,-166.20,-4940,#003245
5.5,-165.70,-4695,#003547
5.5,-165.20,-4652,#013447
5.5,-164.70,-4316,#002E43
5.5,-164.20,-4420,#00384C
5.5,-163.70,-4282,#0C3C50
5.5,-163.20,-4214,#00394D
5.5,-162.70,-4447,#013A4E
5.5,-162.20,-3567,#0B3E51
5.5,-161.65,-2434,#194957
5.5,-161.15,-1412,#1A4C55
5.5,-160.65,-3507,#0D3B4B
5.5,-160.15,-3796,#0D4053
5.5,-159.65,-4097,#0E4154
5.5,-159.15,-4109,#093E50
5.5,-158.65,-4161,#01313F
5.5,-158.15,-2873,#144251
5.5,-157.65,-4518,#003649
5.5,-157.15,-4307,#0D4254
5.5,-156.65,-4504,#013447
5.5,-156.15,-4628,#013648
5.5,-155.65,-4841,#013648
5.5,-155.15,-4887,#003449
5.5,-154.65,-4613,#023749
5.5,-154.15,-4804,#023246
5.5,-153.65,-4785,#013145
5.5,-153.15,-4872,#003346
5.5,-152.65,-4843,#003245
5.5,-152.15,-4875,#003144
5.5,-151.65,-4987,#003044
5.5,-151.15,-5411,#002F43
5.5,-150.65,-5116,#002F43
5.5,-150.15,-5160,#013044
5.5,-149.60,-5167,#003044
5.5,-149.10,-4676,#02344B
5.5,-148.60,-4795,#003245
5.5,-148.10,-4567,#002D3E
5.5,-147.60,-4915,#013449
5.5,-147.10,-5103,#002E42
5.5,-146.60,-5235,#002F43
5.5,-146.10,-5104,#013145
5.5,-145.60,-5160,#013145
5.5,-145.10,-5126,#002F43
5.5,-144.60,-5061,#003044
5.5,-144.10,-5035,#003044
5.5,-143.60,-4993,#003347
5.5,-143.10,-5002,#013145
5.5,-142.60,-4983,#013145
5.5,-142.10,-4683,#003547
5.5,-141.60,-4490,#003346
5.5,-141.10,-4712,#003346
5.5,-140.60,-4781,#013648
5.5,-140.10,-4854,#013449
5.5,-139.60,-4953,#003346
5.5,-139.10,-4487,#013A4D
5.5,-138.60,-4690,#003547
5.5,-138.10,-4582,#013648
5.5,-137.55,-4565,#023749
5.5,-137.05,-4392,#003446
5.5,-136.55,-4600,#023749
5.5,-136.05,-4576,#013648
5.5,-135.55,-4588,#03384A
5.5,-135.05,-4607,#013648
5.5,-134.55,-4470,#00374B
5.5,-134.05,-4534,#01384C
5.5,-133.55,-4597,#00374A
5.5,-133.05,-4317,#033649
5.5,-132.55,-4207,#063E4F
5.5,-132.05,-4184,#033A4E
5.5,-131.55,-4500,#003647
5.5,-131.05,-4085,#094054
5.5,-130.55,-4399,#05384D
5.5,-130.05,-3579,#0E4559
5.5,-129.55,-4283,#00262F
5.5,-129.05,-3491,#0E3F50
5.5,-128.55,-4493,#013447
5.5,-128.05,-4405,#06394C
5.5,-127.55,-4133,#053647
5.5,-127.05,-4464,#03374C
5.5,-126.55,-4341,#0C3B4F
5.5,-126.05,-4456,#01384C
5.5,-125.50,-4513,#003245
5.5,-125.00,-4453,#003849
5.5,-124.50,-4247,#04374A
5.5,-124.00,-4290,#00374A
5.5,-123.50,-4346,#083B4E
5.5,-123.00,-3965,#0A3D50
5.5,-122.50,-4041,#0C3F52
5.5,-122.00,-4207,#093C4F
5.5,-121.50,-4281,#0C3C50
5.5,-121.00,-4240,#043949
5.5,-120.50,-4113,#083B4E
5.5,-120.00,-4140,#093C4F
5.5,-119.50,-4538,#003647
5.5,-119.00,-4025,#0E4154
5.5,-118.50,-4222,#033242
5.5,-118.00,-4349,#013A4B
5.5,-117.50,-4303,#06394C
5.5,-117.00,-4288,#093E50
5.5,-116.50,-4191,#0C3C50
5.5,-116.00,-4280,#0C3B4F
5.5,-115.50,-4150,#0C3F52
5.5,-115.00,-4066,#083B4E
5.5,-114.50,-3840,#0C3F52
5.5,-113.95,-3907,#0B4052
5.5,-113.45,-3989,#0B4052
5.5,-112.95,-4076,#0C3F52
5.5,-112.45,-4037,#0D4053
5.5,-111.95,-4034,#093A4B
5.5,-111.45,-4186,#0A3F51
5.5,-110.95,-3951,#0C3F52
5.5,-110.45,-3949,#043345
5.5,-109.95,-3999,#104152
5.5,-109.45,-3941,#0C3D4E
5.5,-108.95,-3869,#0F4255
5.5,-108.45,-3842,#0C3F52
5.5,-107.95,-3816,#0E4657
5.5,-107.45,-3764,#0E4355
5.5,-106.95,-3798,#0F4255
5.5,-106.45,-3709,#0F4253
5.5,-105.95,-3793,#0B3E4F
5.5,-105.45,-3667,#124558
5.5,-104.95,-3692,#104152
5.5,-104.45,-3492,#14475A
5.5,-103.95,-3324,#14495B
5.5,-103.45,-3350,#0B4352
5.5,-102.95,-3276,#104354
5.5,-102.45,-3044,#033141
5.5,-101.90,-3028,#184B5C
5.5,-101.40,-3278,#144758
5.5,-100.90,-3410,#15485B
5.5,-100.40,-3343,#154A5A
5.5, -99.90,-3498,#0F4253
5.5, -99.40,-3538,#0E4152
5.5, -98.90,-3493,#104354
5.5, -98.40,-3476,#114457
5.5, -97.90,-3679,#0E4152
5.5, -97.40,-3631,#094152
5.5, -96.90,-3609,#0B3E4F
5.5, -96.40,-3565,#0A3B4A
5.5, -95.90,-3580,#0F4253
5.5, -95.40,-3560,#144556
5.5, -94.90,-3569,#0D4051
5.5, -94.40,-3544,#114658
5.5, -93.90,-3551,#0D4051
5.5, -93.40,-3558,#104354
5.5, -92.90,-3692,#0F4253
5.5, -92.40,-3673,#104356
5.5, -91.90,-3633,#104356
5.5, -91.40,-3562,#104356
5.5, -90.90,-3639,#0F4255
5.5, -90.40,-3517,#114457
5.5, -89.85,-3371,#124A57
5.5, -89.35,-2548,#124A59
5.5, -88.85,-2891,#073340
5.5, -88.35,-2829,#17505B
5.5, -87.85,-1987,#245661
5.5, -87.35,-1940,#1D5667
5.5, -86.85,-1848,#1D5765
5.5, -86.35,-1677,#18505D
5.5, -85.85,-1298,#134B58
5.5, -85.35,-1997,#19414B
5.5, -84.85,-2803,#1B5362
5.5, -84.35,-3193,#144959
5.5, -83.85,-3213,#104259
5.5, -83.35,-2992,#154859
5.5, -82.85,-3197,#154657
5.5, -82.35,-2923,#17515F
5.5, -81.85, -803,#245563
5.5, -81.35,-2562,#012C33
5.5, -80.85,-3314,#134B58
5.5, -80.35,-3474,#0C404E
5.5, -79.85,-3610,#082430
5.5, -79.35,-3396,#104354
5.5, -78.85,-3285,#0F4255
5.5, -78.35,-3514,#114050
5.5, -77.80,-3160,#144D5E
5.5, -77.30,  334,#233F16
5.5, -76.80,   89,#2D4626
5.5, -76.30,  599,#2A401A
5.5, -75.80, 2545,#1C2101
5.5, -75.30, 2907,#282A14
5.5, -74.80,  190,#3F501A
5.5, -74.30, 1086,#43511C
5.5, -73.80, 2540,#444E11
5.5, -73.30, 2954,#544C1B
5.5, -72.80, 3322,#6A6126
5.5, -72.30,  439,#53592D
5.5, -71.80,  179,#485424
5.5, -71.30,  140,#5C5930
5.5, -70.80,  119,#5A502D
5.5, -70.30,  119,#485527
5.5, -69.80,  126,#54562F
5.5, -69.30,  116,#5D5933
5.5, -68.80,  112,#645F39
5.5, -68.30,   83,#3D5023
5.5, -67.80,   86,#676441
5.5, -67.30,  127,#4C5D33
5.5, -66.80,  548,#3B481D
5.5, -66.30,  137,#22320B
5.5, -65.75,  677,#334E17
5.5, -65.25, 1840,#212809
5.5, -64.75,  327,#334A20
5.5, -64.25,  307,#32471E
5.5, -63.75,  362,#2B4218
5.5, -63.25,  375,#263F15
5.5, -62.75,  595,#364713
5.5, -62.25,  744,#1D2E0A
5.5, -61.75,  991,#3A4314
5.5, -61.25, 1241,#614D2A
5.5, -60.75,  492,#284010
5.5, -60.25,  778,#324116
5.5, -59.75,  111,#263E1A
5.5, -59.25,  107,#273A1E
5.5, -58.75,   65,#2B451E
5.5, -58.25,   83,#2C491D
5.5, -57.75,   37,#4B5B37
5.5, -57.25,   17,#30491F
5.5, -56.75,   18,#2B461B
5.5, -56.25,   11,#405023
5.5, -55.75,   11,#234A15
5.5, -55.25,   24,#2D4315
5.5, -54.75,   22,#2D431C
5.5, -54.25,   41,#223812
5.5, -53.70,   27,#2A451C
5.5, -53.20,   24,#254212
5.5, -52.70,  -19,#2E6979
5.5, -52.20,  -49,#2F7581
5.5, -51.70, -121,#2E727F
5.5, -51.20,  -87,#2D717E
5.5, -50.70,-1319,#1F5967
5.5, -50.20,-3000,#164B5D
5.5, -49.70,-3345,#13485A
5.5, -49.20,-3140,#14495B
5.5, -48.70,-3281,#13485A
5.5, -48.20,-3438,#134659
5.5, -47.70,-3412,#0F4456
5.5, -47.20,-3689,#0F4456
5.5, -46.70,-3593,#104557
5.5, -46.20,-3791,#0E4154
5.5, -45.70,-3939,#0C3F52
5.5, -45.20,-4040,#0B3E51
5.5, -44.70,-3329,#164B5B
5.5, -44.20,-3364,#104356
5.5, -43.70,-4059,#0B3E51
5.5, -43.20,-4377,#01384C
5.5, -42.70,-4787,#003547
5.5, -42.20,-4725,#013648
5.5, -41.65,-4941,#013648
5.5, -41.15,-4424,#013648
5.5, -40.65,-4564,#013648
5.5, -40.15,-4466,#02394D
5.5, -39.65,-4499,#003647
5.5, -39.15,-4613,#00364A
5.5, -38.65,-4595,#013A4D
5.5, -38.15,-4550,#00364A
5.5, -37.65,-4240,#023C50
5.5, -37.15,-4329,#053C50
5.5, -36.65,-4416,#00364A
5.5, -36.15,-3897,#0D4156
5.5, -35.65,-3841,#0E3E52
5.5, -35.15,-4139,#09384A
5.5, -34.65,-4120,#0A394B
5.5, -34.15,-3522,#124759
5.5, -33.65,-3745,#113D4A
5.5, -33.15,-3041,#114052
5.5, -32.65,-2630,#1B4B59
5.5, -32.15,-3120,#165163
5.5, -31.65,-3047,#104354
5.5, -31.15,-3654,#124A5B
5.5, -30.65,-3893,#0A3949
5.5, -30.15,-4087,#0B3E51
5.5, -29.60,-3825,#104152
5.5, -29.10,-3841,#113C4F
5.5, -28.60,-4425,#02364B
5.5, -28.10,-4260,#043D50
5.5, -27.60,-3851,#0E4154
5.5, -27.10,-3270,#144353
5.5, -26.60,-4320,#003346
5.5, -26.10,-4232,#003346
5.5, -25.60,-4463,#013445
5.5, -25.10,-4459,#043544
5.5, -24.60,-4327,#003B4D
5.5, -24.10,-4304,#0B3E51
5.5, -23.60,-4369,#043B4F
5.5, -23.10,-4297,#0B3E51
5.5, -22.60,-4064,#0B3E51
5.5, -22.10,-3729,#0E4154
5.5, -21.60,-3286,#13485A
5.5, -21.10,-3051,#144C5D
5.5, -20.60,-3000,#134B5C
5.5, -20.10,-2914,#1A5563
5.5, -19.60,-3063,#134858
5.5, -19.10,-4793,#003144
5.5, -18.60,-4965,#003044
5.5, -18.10,-5006,#013145
5.5, -17.55,-5020,#013145
5.5, -17.05,-5013,#013145
5.5, -16.55,-5003,#003245
5.5, -16.05,-4989,#013145
5.5, -15.55,-4970,#013145
5.5, -15.05,-4889,#003245
5.5, -14.55,-4829,#003547
5.5, -14.05,-4750,#013648
5.5, -13.55,-4872,#003245
5.5, -13.05,-4497,#01384C
5.5, -12.55,-4296,#0C3C50
5.5, -12.05,-3810,#0C3F52
5.5, -11.55,-3555,#104356
5.5, -11.05,-3150,#114658
5.5, -10.55,-2110,#184852
5.5, -10.05,  -40,#2E707E
5.5,  -9.55,   19,#3E4E21
5.5,  -9.05,   82,#243A0C
5.5,  -8.55,  167,#2A4113
5.5,  -8.05,  257,#2C451B
5.5,  -7.55,  132,#263F15
5.5,  -7.05,  158,#233C15
5.5,  -6.55,  108,#395121
5.5,  -6.05,  205,#354C1E
5.5,  -5.50,  106,#324F1F
5.5,  -5.00,   25,#314D1C
5.5,  -4.50,  100,#2C491D
5.5,  -4.00,   86,#424D22
5.5,  -3.50,   98,#354B1A
5.5,  -3.00,  113,#36511C
5.5,  -2.50,   94,#344E1F
5.5,  -2.00,  117,#3E5624
5.5,  -1.50,  102,#495C24
5.5,  -1.00,  111,#3F521B
5.5,  -0.50,   27,#786C3A
5.5,   0.00,  -47,#306E7B
5.5,   0.50,-1580,#194F59
5.5,   1.00,-1657,#1D4F5A
5.5,   1.50,-2736,#16495A
5.5,   2.00,-2983,#164B5B
5.5,   2.50,-3331,#134657
5.5,   3.00,-2789,#144959
5.5,   3.50,-1848,#195160
5.5,   4.00,-1269,#235E6E
5.5,   4.50, -608,#266876
5.5,   5.00,  -18,#264E56
5.5,   5.50,    7,#323D1F
5.5,   6.05,   15,#494E2E
5.5,   6.55,   35,#3C471F
5.5,   7.05,   85,#8E7853
5.5,   7.55,  141,#556131
5.5,   8.05,   48,#334923
5.5,   8.55,  205,#333F17
5.5,   9.05,  187,#4E572C
5.5,   9.55,  200,#4B562B
5.5,  10.05, 1490,#595724
5.5,  10.55, 1110,#475A23
5.5,  11.05,  793,#39461B
5.5,  11.55,  690,#2F4215
5.5,  12.05,  941,#3A451A
5.5,  12.55,  733,#445022
5.5,  13.05,  689,#4A5328
5.5,  13.55,  701,#404B23
5.5,  14.05,  746,#49562B
5.5,  14.55,  919,#494A20
5.5,  15.05,  699,#4B5123
5.5,  15.55,  653,#3B4C1F
5.5,  16.05,  714,#464B22
5.5,  16.55,  640,#444D22
5.5,  17.05,  670,#4D4C1C
5.5,  17.55,  646,#434B1C
5.5,  18.10,  581,#4A4B1F
5.5,  18.60,  575,#3C4411
5.5,  19.10,  443,#324412
5.5,  19.60,  449,#484F19
5.5,  20.10,  445,#384414
5.5,  20.60,  534,#3F4217
5.5,  21.10,  536,#3E4718
5.5,  21.60,  579,#48471B
5.5,  22.10,  565,#47461A
5.5,  22.60,  578,#424319
5.5,  23.10,  535,#323F14
5.5,  23.60,  674,#3D4313
5.5,  24.10,  612,#394714
5.5,  24.60,  655,#48461F
5.5,  25.10,  595,#494A1E
5.5,  25.60,  608,#4D5019
5.5,  26.10,  657,#535321
5.5,  26.60,  627,#4C5421
5.5,  27.10,  710,#374F1F
5.5,  27.60,  617,#51582C
5.5,  28.10,  598,#605D32
5.5,  28.60,  646,#565330
5.5,  29.10,  611,#635928
5.5,  29.60,  603,#5B532C
5.5,  30.15,  587,#775C41
5.5,  30.65,  520,#6C623E
5.5,  31.15,  518,#72663E
5.5,  31.65,  445,#7C5E38
5.5,  32.15,  443,#7E6640
5.5,  32.65,  450,#877046
5.5,  33.15,  464,#866D45
5.5,  33.65,  438,#7C6038
5.5,  34.15,  437,#866B40
5.5,  34.65,  528,#AA8E5F
5.5,  35.15,  738,#897248
5.5,  35.65,  607,#927553
5.5,  36.15,  398,#78653A
5.5,  36.65, 1348,#9C7848
5.5,  37.15, 1761,#644D23
5.5,  37.65, 1038,#815F3A
5.5,  38.15, 1780,#B17E53
5.5,  38.65, 1347,#A77948
5.5,  39.15, 1714,#645A36
5.5,  39.65, 1227,#7C592F
5.5,  40.15, 1098,#916F42
5.5,  40.65,  680,#A8885F
5.5,  41.15,  544,#AD8762
5.5,  41.65,  502,#AD8258
5.5,  42.20,  430,#BB8B5D
5.5,  42.70,  613,#BC8D61
5.5,  43.20,  526,#C08C5A
5.5,  43.70,  619,#B38A5C
5.5,  44.20,  394,#C69B71
5.5,  44.70,  358,#C49869
5.5,  45.20,  515,#A97641
5.5,  45.70,  347,#BE8454
5.5,  46.20,  272,#C59972
5.5,  46.70,  235,#C18D5E
5.5,  47.20,  189,#C89264
5.5,  47.70,  109,#C6A582
5.5,  48.20,  127,#B28A66
5.5,  48.70,  -57,#297180
5.5,  49.20,-2408,#104148
5.5,  49.70,-3058,#185365
5.5,  50.20,-3935,#043144
5.5,  50.70,-4966,#002F41
5.5,  51.20,-5039,#003044
5.5,  51.70,-5160,#012E43
5.5,  52.20,-5095,#013145
5.5,  52.70,-5090,#013145
5.5,  53.20,-5035,#003044
5.5,  53.70,-4840,#013145
5.5,  54.25,-5012,#002F43
5.5,  54.75,-5240,#002939
5.5,  55.25,-5640,#00293B
5.5,  55.75,-4775,#003348
5.5,  56.25,-4690,#003245
5.5,  56.75,-3989,#0C343E
5.5,  57.25,-4110,#073646
5.5,  57.75,-4656,#002835
5.5,  58.25,-4034,#0D3E4F
5.5,  58.75,-3767,#0E4152
5.5,  59.25,-3815,#114054
5.5,  59.75,-3658,#104354
5.5,  60.25,-3190,#124556
5.5,  60.75,-3330,#124654
5.5,  61.25,-2869,#164E5F
5.5,  61.75,-2592,#185568
5.5,  62.25,-2766,#0B3946
5.5,  62.75,-3647,#084051
5.5,  63.25,-3170,#124759
5.5,  63.75,-3536,#104859
5.5,  64.25,-3605,#0F4456
5.5,  64.75,-4075,#033347
5.5,  65.25,-4447,#003247
5.5,  65.75,-4006,#022C42
5.5,  66.30,-4110,#033B4A
5.5,  66.80,-4457,#033A4E
5.5,  67.30,-4834,#003647
5.5,  67.80,-4274,#002939
5.5,  68.30,-3580,#0D4458
5.5,  68.80,-4571,#083D4F
5.5,  69.30,-4447,#033647
5.5,  69.80,-3866,#0C4556
5.5,  70.30,-3823,#0E4257
5.5,  70.80,-4033,#0D3D51
5.5,  71.30,-3908,#0B3E51
5.5,  71.80,-3222,#0F4456
5.5,  72.30,-2531,#185061
5.5,  72.80, -303,#19535E
5.5,  73.30, -676,#316271
5.5,  73.80,-2374,#17515D
5.5,  74.30,-2648,#185260
5.5,  74.80,-2675,#18505F
5.5,  75.30,-2405,#1B5465
5.5,  75.80,-2328,#1C5767
5.5,  76.30,-2389,#1B5060
5.5,  76.80,-2569,#17515F
5.5,  77.30,-2587,#195361
5.5,  77.80,-2704,#184D5D
5.5,  78.35,-3764,#0E4152
5.5,  78.85,-3931,#0E3F50
5.5,  79.35,-3923,#083749
5.5,  79.85,-4067,#0A3B4C
5.5,  80.35,-4189,#053849
5.5,  80.85,-3837,#113C4C
5.5,  81.35,-3725,#083B4C
5.5,  81.85,-4131,#0D3D51
5.5,  82.35,-4110,#0D3D51
5.5,  82.85,-4076,#0C3F52
5.5,  83.35,-4084,#0B3E51
5.5,  83.85,-4033,#0C3F52
5.5,  84.35,-4016,#0B4052
5.5,  84.85,-4027,#0B4052
5.5,  85.35,-4035,#0C3F52
5.5,  85.85,-3993,#0B4052
5.5,  86.35,-3999,#0B4052
5.5,  86.85,-3967,#0B4052
5.5,  87.35,-3954,#0D4053
5.5,  87.85,-3913,#0C3F52
5.5,  88.35,-3908,#0E4154
5.5,  88.85,-3863,#0D4254
5.5,  89.35,-3269,#174C5E
5.5,  89.85,-2920,#16495A
5.5,  90.40,-2859,#1A4B5C
5.5,  90.90,-3763,#104356
5.5,  91.40,-3787,#0F4255
5.5,  91.90,-3972,#0A3D50
5.5,  92.40,-4325,#00394C
5.5,  92.90,-2135,#14505B
5.5,  93.40,-1189,#134955
5.5,  93.90, -579,#2A6E7B
5.5,  94.40,-2585,#185162
5.5,  94.90, -653,#1E626F
5.5,  95.40,   19,#596340
5.5,  95.90,   -8,#2C4D42
5.5,  96.40, -743,#246372
5.5,  96.90, -683,#266473
5.5,  97.40, -141,#2E7480
5.5,  97.90, -107,#2E727F
5.5,  98.40,  -93,#2F7380
5.5,  98.90,  -81,#2E727F
5.5,  99.40,  -78,#2D717E
5.5,  99.90,  -45,#2E727F
5.5, 100.40,    2,#424E28
5.5, 100.90,  947,#203105
5.5, 101.40,  291,#223B14
5.5, 101.90,   89,#3B4A21
5.5, 102.45,   98,#19260C
5.5, 102.95,   12,#737C4D
5.5, 103.45,  -42,#2F7581
5.5, 103.95,  -64,#2E727F
5.5, 104.45,  -68,#2E727F
5.5, 104.95,  -72,#2E727F
5.5, 105.45,  -72,#2E727F
5.5, 105.95,  -58,#2E727F
5.5, 106.45,  -67,#2E727F
5.5, 106.95,  -71,#2E727F
5.5, 107.45,  -74,#2E727F
5.5, 107.95,  -76,#2E727F
5.5, 108.45,  -96,#2D717E
5.5, 108.95, -124,#2D717E
5.5, 109.45, -129,#2D717E
5.5, 109.95,  -89,#2C707D
5.5, 110.45, -161,#2F7380
5.5, 110.95, -475,#2A6E7B
5.5, 111.45, -530,#2E727F
5.5, 111.95, -145,#2C707D
5.5, 112.45,  -92,#307481
5.5, 112.95,-1874,#1F5360
5.5, 113.45,-2132,#225B6C
5.5, 113.95,-1388,#245F6D
5.5, 114.50,  -84,#2E7480
5.5, 115.00,  -34,#2E7382
5.5, 115.50,   22,#586750
5.5, 116.00,  236,#365229
5.5, 116.50, 1167,#172212
5.5, 117.00,  111,#19310D
5.5, 117.50,   87,#1D3A0C
5.5, 118.00,   14,#2B4216
5.5, 118.50,    7,#324623
5.5, 119.00,  -17,#276469
5.5, 119.50, -325,#24626F
5.5, 120.00, -354,#2B6A79
5.5, 120.50,   -8,#2D6F7B
5.5, 121.00, -269,#052929
5.5, 121.50,-3675,#05313E
5.5, 122.00,-3455,#104150
5.5, 122.50,-4574,#023342
5.5, 123.00,-4759,#003547
5.5, 123.50,-4861,#023145
5.5, 124.00,-5019,#013042
5.5, 124.50,-5215,#042D3F
5.5, 125.00,-4098,#103E58
5.5, 125.50,   21,#3D7164
5.5, 126.05,-3331,#15485B
5.5, 126.55,-1606,#17515D
5.5, 127.05,-4293,#002E3F
5.5, 127.55,-7832,#00152A
5.5, 128.05,-5740,#00283A
5.5, 128.55,-5027,#013147
5.5, 129.05,-5416,#002A3D
5.5, 129.55,-5362,#002C41
5.5, 130.05,-5496,#002B40
5.5, 130.55,-5589,#002D42
5.5, 131.05,-5675,#002C40
5.5, 131.55,-5202,#013044
