lat,long,altitude,pix
-19.5,  43.50,-1569,#225D6D
-19.5,  44.00,  -49,#2E707E
-19.5,  44.55,   22,#57662F
-19.5,  45.05,  189,#57642F
-19.5,  45.60,  226,#86693F
-19.5,  46.15,  684,#796133
-19.5,  46.65, 1082,#7B5F30
-19.5,  47.20, 2043,#5D501C
-19.5,  47.70, 1645,#7B5D27
-19.5,  48.25,  754,#3B460E
-19.5,  48.80,    7,#3C4E1C
-19.5,  49.30,-2361,#164A58
-19.5,  49.85,-3876,#0C3F50
-19.5,  50.35,-4610,#022F44
-19.5,  50.90,-4810,#003348
-19.5,  51.45,-5053,#013044
-19.5,  51.95,-4923,#013145
-19.5,  52.50,-4898,#003245
-19.5,  53.00,-4669,#013449
-19.5,  53.55,-4723,#003547
-19.5,  54.10,-4852,#003247
-19.5,  54.60,-4718,#003446
-19.5,  55.15,-4384,#013A4D
-19.5,  55.65,-4359,#003B4D
-19.5,  56.20,-4383,#00394C
-19.5,  56.75,-4382,#00374B
-19.5,  57.25,-2722,#114253
-19.5,  57.80, -544,#246875
-19.5,  58.30,-2671,#1C4750
-19.5,  58.85,-4619,#02364C
-19.5,  59.40,-4515,#001B1F
-19.5,  59.90,-4001,#0B384B
-19.5,  60.45,-4097,#042F3F
-19.5,  60.95,-4239,#0A3B4C
-19.5,  61.50,-2676,#082128
-19.5,  62.05,-1058,#1B4B59
-19.5,  62.55,-3628,#175063
-19.5,  63.10,-1782,#1C5F6F
-19.5,  63.60,-2590,#124556
-19.5,  64.15,-2854,#001C1E
-19.5,  64.70,-2976,#235266
-19.5,  65.20,-2661,#134453
-19.5,  65.75,-2364,#144049
-19.5,  66.25,-2373,#154454
-19.5,  66.80,-2571,#195762
-19.5,  67.35,-3138,#103F49
-19.5,  67.85,-2898,#174F5E
-19.5,  68.40,-3487,#114054
-19.5,  68.90,-2923,#174C5E
-19.5,  69.45,-2769,#19535F
-19.5,  70.00,-3226,#144959
-19.5,  70.50,-3806,#0C404D
-19.5,  71.05,-3583,#0E404B
-19.5,  71.60,-4006,#0B3E51
-19.5,  72.10,-4046,#0A3B4C
-19.5,  72.65,-3871,#0B3A4C
-19.5,  73.15,-4771,#003549
-19.5,  73.70,-4285,#033445
-19.5,  74.25,-4032,#073A4B
-19.5,  74.75,-4859,#012A3C
-19.5,  75.30,-4835,#002F43
-19.5,  75.80,-4297,#00394C
-19.5,  76.35,-4785,#013648
-19.5,  76.90,-4721,#003144
-19.5,  77.40,-4708,#013648
-19.5,  77.95,-4518,#00324B
-19.5,  78.45,-4983,#002D41
-19.5,  79.00,-4804,#012A3C
-19.5,  79.55,-5019,#003044
-19.5,  80.05,-4950,#002F45
-19.5,  80.60,-4860,#013145
-19.5,  81.10,-4907,#023246
-19.5,  81.65,-5108,#003044
-19.5,  82.20,-5213,#002F43
-19.5,  82.70,-5307,#002E42
-19.5,  83.25,-5024,#002F45
-19.5,  83.75,-4503,#013447
-19.5,  84.30,-4950,#013044
-19.5,  84.85,-4995,#003044
-19.5,  85.35,-5197,#012B41
-19.5,  85.90,-4995,#003144
-19.5,  86.40,-4018,#0D4156
-19.5,  86.95,-3252,#124256
-19.5,  87.50,-1554,#215C6A
-19.5,  88.00,-2311,#1B5465
-19.5,  88.55,-2747,#1D5566
-19.5,  89.05,-4261,#003348
-19.5,  89.60,-4681,#013147
-19.5,  90.15,-4847,#023040
-19.5,  90.65,-4776,#003245
-19.5,  91.20,-5632,#022F42
-19.5,  91.70,-4739,#023047
-19.5,  92.25,-4722,#003041
-19.5,  92.80,-5058,#002D44
-19.5,  93.30,-5058,#00293A
-19.5,  93.85,-5126,#012F47
-19.5,  94.35,-5246,#002F43
-19.5,  94.90,-5146,#002B3E
-19.5,  95.45,-5261,#013044
-19.5,  95.95,-5266,#002F43
-19.5,  96.50,-5614,#002D41
-19.5,  97.05,-5653,#002F43
-19.5,  97.55,-5635,#002D42
-19.5,  98.10,-5814,#012E43
-19.5,  98.60,-6146,#002A40
-19.5,  99.15,-5795,#03283A
-19.5,  99.70,-5843,#02283F
-19.5, 100.20,-5781,#002B40
-19.5, 100.75,-5804,#00293F
-19.5, 101.25,-5738,#012A3E
-19.5, 101.80,-5959,#002942
-19.5, 102.35,-5908,#03293E
-19.5, 102.85,-5693,#003044
-19.5, 103.40,-5366,#022F44
-19.5, 103.90,-5957,#002941
-19.5, 104.45,-5543,#002D40
-19.5, 105.00,-5923,#00293F
-19.5, 105.50,-5559,#012A3E
-19.5, 106.05,-5444,#012E41
-19.5, 106.55,-5519,#002E42
-19.5, 107.10,-5424,#002F43
-19.5, 107.65,-5409,#002F43
-19.5, 108.15,-5421,#003044
-19.5, 108.70,-5100,#003146
-19.5, 109.20,-4822,#003448
-19.5, 109.75,-4095,#0E4156
-19.5, 110.30,-3935,#0F4255
-19.5, 110.80,-2364,#1D5868
-19.5, 111.35,-2736,#185162
-19.5, 111.85,-2123,#1E5768
-19.5, 112.40,-1622,#1E5D6C
-19.5, 112.95,-1294,#266574
-19.5, 113.45, -987,#266672
-19.5, 114.00,-1141,#256473
-19.5, 114.50,-1387,#21606F
-19.5, 115.05,-1317,#226472
-19.5, 115.60, -310,#2C707D
-19.5, 116.10,  -88,#2D737F
-19.5, 116.65,  -64,#2E727F
-19.5, 117.15,  -82,#2E727F
-19.5, 117.70,  -61,#2E727F
-19.5, 118.25,  -60,#2E7480
-19.5, 118.75,  -42,#2F7581
-19.5, 119.30,  -27,#2F7581
-19.5, 119.80,  -35,#2F7581
-19.5, 120.35,  -27,#2F7581
-19.5, 120.90,  -12,#0B3146
-19.5, 121.40,   17,#A47041
-19.5, 121.95,   86,#B27848
-19.5, 122.45,  106,#A97B47
-19.5, 123.00,  133,#9F7248
-19.5, 123.55,  183,#B17C4A
-19.5, 124.05,  157,#C78B57
-19.5, 124.60,  142,#B47E4F
-19.5, 125.15,  229,#C58953
-19.5, 125.65,  235,#AA7B51
-19.5, 126.20,  291,#BB8652
-19.5, 126.70,  306,#A17244
-19.5, 127.25,  354,#9A7644
-19.5, 127.80,  327,#A67E4B
-19.5, 128.30,  325,#9A703E
-19.5, 128.85,  383,#906E3E
-19.5, 129.35,  411,#A07447
-19.5, 129.90,  442,#996C42
-19.5, 130.45,  359,#9C7347
-19.5, 130.95,  302,#AA7843
-19.5, 131.50,  275,#A17548
-19.5, 132.00,  302,#BC895A
-19.5, 132.55,  253,#866738
-19.5, 133.10,  256,#9E7444
-19.5, 133.60,  267,#9E7645
-19.5, 134.15,  364,#A38058
-19.5, 134.65,  273,#9C7953
-19.5, 135.20,  233,#A87D50
-19.5, 135.75,  224,#81653D
-19.5, 136.25,  235,#997948
-19.5, 136.80,  236,#A48D6D
-19.5, 137.30,  256,#A2825C
-19.5, 137.85,  262,#947E4F
-19.5, 138.40,  253,#998457
-19.5, 138.90,  232,#A98C60
-19.5, 139.45,  234,#8D7B53
-19.5, 139.95,  108,#867348
-19.5, 140.50,  112,#997C54
-19.5, 141.05,   70,#8E8154
-19.5, 141.55,   92,#8E754C
-19.5, 142.10,  137,#9A8256
-19.5, 142.60,  224,#96805B
-19.5, 143.15,  394,#8B6E42
-19.5, 143.70,  741,#7D6B45
-19.5, 144.20,  885,#6E5A35
-19.5, 144.75,  611,#736341
-19.5, 145.25,  448,#796B4E
-19.5, 145.80,  331,#716042
-19.5, 146.35,  333,#6A553A
-19.5, 146.85,   44,#5A552B
-19.5, 147.40,    4,#625E38
-19.5, 147.90,  -23,#15233D
-19.5, 148.45,  -52,#1A2738
-19.5, 149.00,  -49,#1B3041
-19.5, 149.50,  -37,#1C2B40
-19.5, 150.05, -232,#28727D
-19.5, 150.55, -367,#2C707D
-19.5, 151.10, -392,#2B6E7E
-19.5, 151.65, -348,#2A6E7B
-19.5, 152.15, -237,#2A6C7A
-19.5, 152.70, -637,#26646F
-19.5, 153.25,-1857,#1E5866
-19.5, 153.75,-2260,#1C5161
-19.5, 154.30,-2819,#124153
-19.5, 154.80,-3167,#15485B
-19.5, 155.35,-3025,#06303C
-19.5, 155.90,-3035,#174C5E
-19.5, 156.40,-2436,#113F4E
-19.5, 156.95,-2757,#18505F
-19.5, 157.45,-2753,#18505F
-19.5, 158.00,-2585,#195263
-19.5, 158.55, -185,#245768
-19.5, 159.05,-1102,#11333D
-19.5, 159.60,-1987,#1D5667
-19.5, 160.10,-2140,#1B4B59
-19.5, 160.65,-3220,#134657
-19.5, 161.20,-3448,#0E3E52
-19.5, 161.70,-3577,#0F4456
-19.5, 162.25,-3595,#0F4456
-19.5, 162.75,-3641,#104356
-19.5, 163.30,   32,#1E3F4E
-19.5, 163.85,  -29,#081535
-19.5, 164.35,-3106,#164756
-19.5, 164.90,-3360,#14465D
-19.5, 165.40,-1637,#234C5E
-19.5, 165.95,-3266,#124C5A
-19.5, 166.50,-3755,#0E4152
-19.5, 167.00,-3918,#0E3F50
-19.5, 167.55,-4900,#003146
-19.5, 168.05,-5190,#032C40
-19.5, 168.60,-2636,#174552
-19.5, 169.15, -517,#2B7487
-19.5, 169.65, -526,#1A4C57
-19.5, 170.20,  -88,#2D5E65
-19.5, 170.70,-2699,#134351
-19.5, 171.25,-3068,#134B5A
-19.5, 171.80,-3186,#0F4351
-19.5, 172.30,-2724,#0B3740
-19.5, 172.85,-3153,#124759
-19.5, 173.35,-2838,#124A59
-19.5, 173.90,-2877,#174F60
-19.5, 174.45,-2943,#164A57
-19.5, 174.95,-3198,#13485A
-19.5, 175.50,-3302,#0E3F50
-19.5, 176.00,-2504,#175262
-19.5, 176.55,-3429,#104557
-19.5, 177.10,-2534,#195263
-19.5, 177.60,-2617,#185365
-19.5, 178.15,-2215,#1C566A
-19.5, 178.65,-3374,#11495A
-19.5, 179.20,-2637,#134D61
-19.5, 179.75,-3327,#0F3E4E
-19.0,-179.75, -755,#173A40
-19.0,-179.20,-1386,#1F5A6A
-19.0,-178.70, -570,#286778
-19.0,-178.15, -991,#1B5B67
-19.0,-177.60,-2179,#1C5566
-19.0,-177.10,-2715,#224D5D
-19.0,-176.55,-2251,#185361
-19.0,-176.05,-2662,#174552
-19.0,-175.50,-2331,#1B5362
-19.0,-175.00,-1539,#2A6877
-19.0,-174.45,-1582,#1E5C6B
-19.0,-173.90,-1046,#1B5360
-19.0,-173.40,-5068,#002E42
-19.0,-172.85,-9145,#010310
-19.0,-172.35,-5849,#012C3F
-19.0,-171.80,-5344,#02283D
-19.0,-171.30,-5399,#002E42
-19.0,-170.75,-5154,#033246
-19.0,-170.20,-4415,#003B4D
-19.0,-169.70,-2919,#042536
-19.0,-169.15,-4932,#002F43
-19.0,-168.65,-4781,#003346
-19.0,-168.10,-4883,#003142
-19.0,-167.60,-5953,#002E42
-19.0,-167.05,-5506,#002F43
-19.0,-166.50,-4944,#002F43
-19.0,-166.00,-5013,#003044
-19.0,-165.45,-5372,#002F43
-19.0,-164.95,-5223,#002F43
-19.0,-164.40,-4892,#002F43
-19.0,-163.90,-5029,#003547
-19.0,-163.35,-5263,#003044
-19.0,-162.80,-5154,#003348
-19.0,-162.30,-4654,#013648
-19.0,-161.75,-5011,#013147
-19.0,-161.25,-5064,#02283D
-19.0,-160.70,-4779,#033045
-19.0,-160.20,-4878,#003346
-19.0,-159.65,-3084,#052733
-19.0,-159.10,-3681,#124C60
-19.0,-158.60,-4704,#003245
-19.0,-158.05,-4640,#02364C
-19.0,-157.55,-3971,#0C3845
-19.0,-157.00,-4713,#013644
-19.0,-156.50,-4153,#023749
-19.0,-155.95,-4695,#003647
-19.0,-155.40,-4434,#003748
-19.0,-154.90,-4813,#033246
-19.0,-154.35,-4724,#003647
-19.0,-153.85,-4625,#003245
-19.0,-153.30,-4571,#003748
-19.0,-152.80,-4632,#003446
-19.0,-152.25,-4656,#003245
-19.0,-151.70,-3204,#03283A
-19.0,-151.20,-3498,#04272D
-19.0,-150.65,-4443,#023548
-19.0,-150.15,-4204,#023548
-19.0,-149.60,-3076,#195462
-19.0,-149.05,-4341,#013447
-19.0,-148.55,-3644,#134858
-19.0,-148.00,-4347,#093C4F
-19.0,-147.50,-4390,#0A3D52
-19.0,-146.95,-4447,#013C4C
-19.0,-146.45,-4428,#03384A
-19.0,-145.90,-4247,#013648
-19.0,-145.35,-4431,#013648
-19.0,-144.85,-4686,#002C3C
-19.0,-144.30,-4613,#003446
-19.0,-143.80,-4049,#002C39
-19.0,-143.25,-4412,#00374B
-19.0,-142.75,-4403,#023B4E
-19.0,-142.20,-4506,#01354A
-19.0,-141.65,-3605,#012F3E
-19.0,-141.15,-4058,#0C3D4E
-19.0,-140.60,-3683,#094054
-19.0,-140.10,-4128,#033745
-19.0,-139.55,-4355,#00374B
-19.0,-139.05,-4192,#06394C
-19.0,-138.50,-4146,#013147
-19.0,-137.95,-4083,#093445
-19.0,-137.45,-3656,#0C3F52
-19.0,-136.90,-3591,#144458
-19.0,-136.40,-3192,#16495A
-19.0,-135.85,-3015,#16505E
-19.0,-135.35,-2851,#0A3B49
-19.0,-134.80,-2800,#19535E
-19.0,-134.25,-2651,#155360
-19.0,-133.75,-2938,#164652
-19.0,-133.20,-3649,#0E4257
-19.0,-132.70,-3940,#0B4052
-19.0,-132.15,-3960,#0B3C4D
-19.0,-131.65,-4387,#04394B
-19.0,-131.10,-4028,#093C4F
-19.0,-130.55,-4276,#0A3F51
-19.0,-130.05,-4062,#09394D
-19.0,-129.50,-4118,#073A4D
-19.0,-129.00,-4043,#0E4154
-19.0,-128.45,-4079,#0D3D51
-19.0,-127.95,-4292,#093C4F
-19.0,-127.40,-4126,#003545
-19.0,-126.85,-4095,#0A3A4E
-19.0,-126.35,-4065,#093D52
-19.0,-125.80,-3985,#023344
-19.0,-125.30,-4199,#073447
-19.0,-124.75,-3671,#104152
-19.0,-124.25,-3717,#104555
-19.0,-123.70,-3147,#093E50
-19.0,-123.15,-3633,#0C3F50
-19.0,-122.65,-3629,#0E4152
-19.0,-122.10,-3698,#0E4154
-19.0,-121.60,-3634,#104356
-19.0,-121.05,-3572,#124558
-19.0,-120.55,-3573,#114457
-19.0,-120.00,-3639,#0C4153
-19.0,-119.45,-3622,#0E4152
-19.0,-118.95,-3472,#0F4456
-19.0,-118.40,-3438,#124556
-19.0,-117.90,-3523,#0F4255
-19.0,-117.35,-3376,#144758
-19.0,-116.85,-3431,#0E4154
-19.0,-116.30,-3342,#0F4253
