lat,long,altitude,pix,rain,snow
70.0,-172.00,  -44,#2E7480, 1352.1,20470.8
70.0,-170.55,  -39,#2E727F, 1447.6,20282.5
70.0,-169.05,  -35,#2E7480, 1563.5,19969.6
70.0,-167.60,  -46,#2E7480, 1726.9,19390.0
70.0,-166.15,  -45,#2E7480, 1838.9,18449.9
70.0,-164.70,  -36,#2E7480, 1897.0,17087.0
70.0,-163.25,  -20,#2F7581, 2176.5,16144.8
70.0,-161.80,   35,#67593F, 2017.0,12324.2
70.0,-160.30,   45,#70613A, 1996.7,12256.3
70.0,-158.85,   29,#605C36, 2049.3,12078.5
70.0,-157.40,   59,#67633E, 1927.0,11903.5
70.0,-155.95,   50,#59573E, 1730.0,11280.5
70.0,-154.50,   52,#686749, 1635.1,10668.7
70.0,-153.05,   49,#58563D, 1548.2,10499.3
70.0,-151.60,    7,#81785B, 1532.1, 9935.1
70.0,-150.10,  122,#695F3C, 1500.9,10663.1
70.0,-148.65,   46,#867E67, 1525.6,11048.1
70.0,-147.20,   38,#766B4D, 1699.1,11994.5
70.0,-145.75,   13,#6F623F, 1790.3,13867.7
70.0,-144.30,   17,#625E43, 1451.6,13559.7
70.0,-142.85,   27,#636148, 1245.9,13488.3
70.0,-141.40,  -46,#2D737F, 1964.8,16569.7
70.0,-139.90,  -58,#2C727E, 1187.4,14901.6
70.0,-138.45, -249,#2D717E, 1195.0,13475.7
70.0,-137.00,  -39,#2D737F, 1141.4,12039.3
70.0,-135.55,  -33,#2E7480, 1073.9,10892.0
70.0,-134.10,  -16,#2E7480,  992.4,10308.2
70.0,-132.65,  -20,#2E7480,  986.2,10024.7
70.0,-131.15,   -3,#2A5237, 1192.7, 9098.6
70.0,-129.70,    7,#4B5233, 1206.7, 9353.4
70.0,-128.25,   31,#565D3C, 1245.2,10427.9
70.0,-126.80,  -43,#2F5A47, 1370.1,11285.4
70.0,-125.35,  -36,#2D7281, 1207.9,10779.3
70.0,-123.90,  -83,#2D717E, 1202.0,10952.9
70.0,-122.45, -285,#2C707D, 1757.2,16884.0
70.0,-120.95, -385,#2B6F7C, 1524.0,13085.1
70.0,-119.50, -439,#2A6E7B, 1409.6,11726.4
70.0,-118.05, -348,#2B6E7E, 1569.1,11909.8
70.0,-116.60,  270,#9E9882, 1540.5,11105.5
70.0,-115.15,  253,#8A7D6C, 1476.7,10774.4
70.0,-113.70,  258,#A99A87, 1552.4,11039.0
70.0,-112.25,  199,#94826E, 1620.4,10817.8
70.0,-110.75,   80,#8F806B, 1661.9,10402.7
70.0,-109.30,  112,#746D50, 1567.5, 9945.6
70.0,-107.85,  147,#807362, 1469.6, 9793.7
70.0,-106.40,   99,#63624D, 1429.8, 9832.9
70.0,-104.95,  134,#7F7460, 1382.8,11110.4
70.0,-103.50,   32,#6F6A4D, 1384.0,10695.3
70.0,-102.00,   30,#7A6E56, 1418.3,11075.4
70.0,-100.55,  -35,#2F7380, 1405.9,12208.0
70.0, -99.10, -172,#2C707D, 1206.1,13092.8
70.0, -97.65,  -41,#2D737F, 1308.3,13253.8
70.0, -96.20,   28,#948D73, 1428.5,14259.0
70.0, -94.75,  158,#61523B, 1332.0,14466.9
70.0, -93.30,   72,#7B7360, 1330.5,14546.7
70.0, -91.80, -128,#307481, 1272.7,15172.5
70.0, -90.35, -132,#2D7281, 1245.2,14122.5
70.0, -88.90, -108,#2D7281, 1248.0,14168.0
70.0, -87.45, -157,#2C707D, 1514.9,14769.3
70.0, -86.00, -129,#2B6F7C, 1500.6,16946.3
70.0, -84.55,   -9,#5F6C58, 1642.0,19580.4
70.0, -83.10,    1,#2E5457, 1718.3,20872.6
70.0, -81.60,  102,#60534D, 1672.5,20825.0
70.0, -80.15,    1,#043F47, 1762.8,20307.0
70.0, -78.70,   40,#7B6655, 1972.9,20675.2
70.0, -77.25,  192,#70655F, 2018.2,23660.0
70.0, -75.80,  306,#595951, 2155.3,25008.2
70.0, -74.35,  792,#FAF5F9, 1613.2,30996.7
70.0, -72.85,  906,#E9E2E9, 1293.3,30739.1
70.0, -71.40,  551,#807265, 1498.7,25988.9
70.0, -69.95,  417,#846E61, 1012.9,26191.2
70.0, -68.50,  200,#847065, 1186.1,27521.9
70.0, -67.05,  -49,#2D737F, 1307.4,23583.0
70.0, -65.60, -539,#296B79, 1269.8,17897.6
70.0, -64.15,-2003,#1D5868, 1295.4,15949.5
70.0, -62.65,-1979,#1D5868, 1342.4,15045.8
70.0, -61.20,-1618,#22606D, 1494.0,15084.3
70.0, -59.75, -439,#2D6F7D, 1685.5,16278.5
70.0, -58.30, -313,#2C6E7C, 1931.0,19457.2
70.0, -56.85, -179,#2D717E, 2259.6,25450.6
70.0, -55.40, -100,#2D717E,NA,NA
70.0, -53.95,  380,#5E5045,NA,NA
70.0, -52.45, -490,#20606C,   -1.0,   -1.0
70.0, -51.00,   37,#455856,   -1.0,   -1.0
70.0, -49.55,  199,#EFE6EB,   -1.0,   -1.0
70.0, -48.10,  421,#FFFFFF,   -1.0,   -1.0
70.0, -46.65,  125,#FFFFFF,   -1.0,   -1.0
70.0, -45.20,   33,#FFFFFF,   -1.0,   -1.0
70.0, -43.70,  -33,#FFFFFF,   -1.0,   -1.0
70.0, -42.25,   34,#FFFFFF,   -1.0,   -1.0
70.0, -40.80,  -17,#FFFFFF,   -1.0,   -1.0
70.0, -39.35,   37,#FFFFFF,   -1.0,   -1.0
70.0, -37.90,   25,#FFFFFF,   -1.0,   -1.0
70.0, -36.45,  216,#FFFFFF,   -1.0,   -1.0
70.0, -35.00,  695,#FFFFFF,   -1.0,   -1.0
70.0, -33.50,  711,#FFFFFF,   -1.0,   -1.0
70.0, -32.05, 1333,#FFFFFF,   -1.0,   -1.0
70.0, -30.60, 1342,#FFFFFF,   -1.0,   -1.0
70.0, -29.15, 1645,#C9C4CB,   -1.0,   -1.0
70.0, -27.70, 1203,#B4B8BB,   -1.0,   -1.0
70.0, -26.25, 1477,#948F93,   -1.0,   -1.0
70.0, -24.80, 1600,#FDFBFF,   -1.0,   -1.0
70.0, -23.30,  749,#80766D,   -1.0,   -1.0
70.0, -21.85, -468,#2C6E7C,   -1.0,   -1.0
70.0, -20.40, -299,#2D717E, 3804.3,84371.7
70.0, -18.95, -760,#245F6D, 3967.9,71954.4
70.0, -17.50,-1571,#225D6D, 3873.7,62703.9
70.0, -16.05,-1004,#276675, 3883.5,55414.8
70.0, -14.55,-1153,#246372, 4049.4,49870.1
70.0, -13.10,-1481,#236271, 4429.2,45770.2
70.0, -11.65,-1724,#1F5967, 4710.6,41825.7
70.0, -10.20,-1918,#1D5765, 5114.0,37982.0
70.0,  -8.75, -713,#286A78, 5544.7,33881.4
70.0,  -7.30,-1643,#225D6D, 6327.5,32022.9
70.0,  -5.85,-2853,#174A5B, 7291.5,32902.8
70.0,  -4.35,-3132,#124556, 7882.3,32470.9
70.0,  -2.90,-2836,#174C5C, 8433.4,32615.8
70.0,  -1.45,-2859,#155362, 8437.7,31584.7
70.0,   0.00,-3232,#14475A, 8255.9,29587.6
70.0,   1.45,-3213,#14495B, 8231.7,28482.3
70.0,   2.90,-3242,#14495B, 8154.5,26610.5
70.0,   4.35,-3248,#14495B, 8304.7,26204.5
70.0,   5.85,-3191,#124759, 8642.2,26114.2
70.0,   7.30,-3100,#154A5C, 8672.1,26147.8
70.0,   8.75,-2897,#184D5D, 8523.0,25298.7
70.0,  10.20,-2878,#18505F, 8389.4,24669.4
70.0,  11.65,-2838,#18505F, 8575.6,24725.4
70.0,  13.10,-2731,#18505F, 8768.0,24637.2
70.0,  14.55,-2503,#1A5364, 9420.7,25131.4
70.0,  16.05,-2002,#1C596B, 9988.2,24439.8
70.0,  17.50,  -83,#2D737F,12157.2,30582.3
70.0,  18.95,  204,#4A5034,11050.5,50849.4
70.0,  20.40,  -46,#182F3F, 8401.4,48721.4
70.0,  21.85,   -1,#10454D, 8395.1,55403.6
70.0,  23.30,   -2,#132121, 6538.2,37681.0
70.0,  24.80,  301,#6A7054, 5348.0,29451.8
70.0,  26.25,  910,#8F8279, 4984.2,32357.5
70.0,  27.70,  290,#575143, 4667.4,20472.2
70.0,  29.15,  136,#3D4F41, 4664.5,21330.4
70.0,  30.60, -276,#2C6A77, 6250.8,29710.8
70.0,  32.05,  -44,#2D7281, 5324.5,22770.3
70.0,  33.50, -150,#2C707D, 5898.9,35793.8
70.0,  35.00, -230,#2D717E, 5529.0,36300.6
70.0,  36.45, -150,#2C727E, 5036.2,35959.0
70.0,  37.90, -158,#2C707D, 4672.4,36680.7
70.0,  39.35, -189,#2D717E, 4428.0,35583.1
70.0,  40.80, -109,#2E727F, 4226.7,34031.9
70.0,  42.25, -110,#2F7380, 4033.1,33245.1
70.0,  43.70, -104,#2E727F, 3935.8,33361.3
70.0,  45.20,  -92,#2E727F, 3905.1,33681.2
70.0,  46.65,  -92,#2E727F, 3839.6,33640.6
70.0,  48.10,  -61,#2E727F, 3782.1,33235.3
70.0,  49.55,  -63,#2D737F, 3681.9,32685.8
70.0,  51.00,  -87,#2D737F, 3573.1,32503.8
70.0,  52.45,  -87,#2E727F, 3518.1,31525.2
70.0,  53.95,  -78,#2E727F, 3281.6,30413.6
70.0,  55.40,  -77,#2E727F, 3170.7,28838.6
70.0,  56.85,  -50,#2E7480, 3115.1,27997.9
70.0,  58.30,  -36,#2F7581, 3054.3,27180.3
70.0,  59.75,   73,#545A34, 2656.3,24658.9
70.0,  61.20, -137,#2D7281, 3075.2,26124.7
70.0,  62.65, -154,#2C727E, 3131.6,25640.3
70.0,  64.15,  -88,#2D737F, 3042.8,25034.8
70.0,  65.60,  -42,#2E7480, 2927.5,24120.6
70.0,  67.05,   -2,#35553E, 2774.5,22578.5
70.0,  68.50,   29,#41452A, 2736.7,21553.0
70.0,  69.95,   50,#45482D, 2734.8,21679.7
70.0,  71.40,   12,#584D39, 2784.2,21875.0
70.0,  72.85,   -7,#2D3325, 3359.3,24663.8
70.0,  74.35,   52,#595731, 2859.6,24276.0
70.0,  75.80,   46,#4D522A, 2835.1,23284.8
70.0,  77.25,   61,#4C5128, 2887.1,23326.8
70.0,  78.70,   29,#534F2C, 2868.6,23047.5
70.0,  80.15,   50,#55562C, 2932.4,23700.6
70.0,  81.60,   25,#5D5E34, 2898.9,23667.0
70.0,  83.10,    3,#354926, 3031.7,25737.6
70.0,  84.55,   70,#6A683F, 3260.8,30356.2
70.0,  86.00,   23,#66643D, 3357.2,33145.0
70.0,  87.45,   39,#545A36, 3937.3,38343.9
70.0,  88.90,  157,#5C5C36, 4385.9,38121.3
70.0,  90.35,  630,#71653F, 4751.6,48733.3
70.0,  91.80,  853,#6D603E, 3686.0,36911.7
70.0,  93.30,  862,#61552B, 3173.8,25688.6
70.0,  94.75,  778,#695A33, 3725.2,26747.7
70.0,  96.20,  135,#3A502A, 4086.3,27959.4
70.0,  97.65,  311,#4E5931, 3868.2,28469.7
70.0,  99.10,  486,#665937, 3208.1,21200.9
70.0, 100.55,  430,#857657, 2972.2,16823.1
70.0, 102.00,  494,#7C7155, 2769.9,16403.8
70.0, 103.50,  312,#575830, 2927.7,14749.0
70.0, 104.95,  371,#5B5932, 3040.7,18671.1
70.0, 106.40,  377,#57532D, 3077.3,19905.9
70.0, 107.85,  506,#655D36, 2909.2,16808.4
70.0, 109.30,  810,#726038, 2826.4,18054.4
70.0, 110.75,  192,#5C5833, 2602.5,15389.5
70.0, 112.25,  156,#434E24, 2612.1,15064.0
70.0, 113.70,  173,#575731, 2665.6,14148.4
70.0, 115.15,  121,#455129, 2659.9,13518.4
70.0, 116.60,  172,#404F26, 2621.6,13008.8
70.0, 118.05,  151,#40441F, 2716.0,13120.1
70.0, 119.50,  203,#495225, 2638.9,13766.9
70.0, 120.95,  280,#475227, 2531.5,13961.5
70.0, 122.45,  215,#485329, 2459.5,13535.2
70.0, 123.90,  109,#565630, 2570.7,14091.7
70.0, 125.35,   17,#3E5131, 3091.9,15393.7
70.0, 126.80,  189,#66623C, 3797.0,18312.0
70.0, 128.25,  684,#6E6441, 3422.5,21544.6
70.0, 129.70,  954,#5F5C49, 2778.3,17931.9
70.0, 131.15,  396,#6C683B, 2581.8,12282.9
70.0, 132.65,   48,#384929, 2497.1,12271.7
70.0, 134.10,  332,#8F8967, 2766.7,15744.4
70.0, 135.55,   46,#59603F, 2387.6,12566.4
70.0, 137.00,  312,#5B5D36, 2815.1,15748.6
70.0, 138.45,  350,#5B543A, 2959.8,18832.8
70.0, 139.90,  564,#7D7B66, 2903.3,17075.1
70.0, 141.40,  238,#716E4D, 2771.8,15223.6
70.0, 142.85,   54,#5E6440, 2506.0,14485.1
70.0, 144.30,   54,#5C5C3A, 2315.1,12873.7
70.0, 145.75,   61,#676A3F, 2106.6,11975.6
70.0, 147.20,    6,#5B5E3F, 2106.7,12947.2
70.0, 148.65,  171,#5C6236, 1961.4,13533.8
70.0, 150.10,  235,#5C6138, 1879.2,13157.9
70.0, 151.60,   55,#5A5B31, 1895.4,11840.5
70.0, 153.05,   75,#65623F, 1847.2,10725.4
70.0, 154.50,   36,#4F5D3C, 1712.2, 9569.0
70.0, 155.95,   34,#4C5A41, 1607.1, 8927.1
70.0, 157.40,   21,#595C47, 1471.2, 8971.2
70.0, 158.85,   10,#4D7157, 1388.3, 9207.8
70.0, 160.30,   -5,#2B5348, 1385.2,10211.6
70.0, 161.80,  -11,#2F7581, 1392.6,11763.5
70.0, 163.25,  -15,#2F7581, 1411.8,13478.5
70.0, 164.70,  -20,#2D737F, 1369.5,13483.4
70.0, 166.15,  -23,#2D737F, 1295.1,13869.8
70.0, 167.60,  -35,#2E7480, 1465.5,13391.7
70.0, 169.05,  -11,#395852, 1410.9,12828.9
70.0, 170.55,    3,#374B40, 1423.5,19228.3
70.0, 172.00,  -12,#264645, 1723.4,18274.2
70.0, 173.45,  -14,#1D4D51, 1660.7,17034.5
70.0, 174.90,  -22,#2E7480, 1682.3,18275.6
70.0, 176.35,  -32,#2E7480, 1929.8,21686.0
70.0, 177.80,  -49,#2D737F, 1398.5,18071.2
70.0, 179.25,  -45,#2F7581, 1349.0,18161.5
70.5,-179.25,  -38,#2F7581, 1152.2,15821.4
70.5,-177.75,  -46,#2E7480, 1110.1,17482.5
70.5,-176.25,  -60,#2E727F, 1119.3,18643.1
70.5,-174.75,  -55,#2E7480, 1201.0,19348.0
70.5,-173.30,  -41,#2E7480, 1243.3,19666.5
70.5,-171.80,  -33,#2E7480, 1220.2,19569.2
70.5,-170.30,  -28,#2E7480, 1275.4,19464.2
70.5,-168.80,  -42,#2E727F, 1375.6,19309.5
70.5,-167.30,  -48,#2E7480, 1482.6,18739.7
70.5,-165.80,  -40,#2E7480, 1603.2,17664.5
70.5,-164.30,  -44,#2C727E, 1668.0,17245.9
70.5,-162.80,  -35,#2F7581, 1731.0,16974.3
70.5,-161.35,  -20,#2F7581, 1943.7,14072.8
70.5,-159.85,   -3,#2E3F2D, 1611.6,11616.5
70.5,-158.35,   36,#605C43, 1578.0,10959.9
70.5,-156.85,   21,#565239, 1433.6,10209.5
70.5,-155.35,    6,#484323, 1319.7, 9974.3
70.5,-153.85,    1,#3D5A46, 1289.5, 9886.8
70.5,-152.35,   10,#5C4E34, 1212.1, 9888.2
70.5,-150.85,   -1,#304D37, 1161.0,10133.9
70.5,-149.40,   -1,#3D5135, 1136.8,10385.2
70.5,-147.90,   -7,#4D696A, 1460.7,11336.5
70.5,-146.40,  -42,#2F7581, 1109.6,12506.9
70.5,-144.90,  -42,#2F7581, 1048.1,12688.9
70.5,-143.40,  -59,#2F7581,  956.8,12616.8
70.5,-141.90, -160,#2B717D,  925.9,11958.1
70.5,-140.40, -539,#2A6E7B,  914.2,11609.5
70.5,-138.90, -769,#286B7B,  909.2,11237.8
70.5,-137.45, -830,#2B6D7B,  932.7,10956.4
70.5,-135.95,  -61,#2E727F,  918.6,10357.9
70.5,-134.45,  -62,#2E727F,  850.0, 9653.7
70.5,-132.95,  -45,#2E7480,  837.6, 9367.4
70.5,-131.45,  -38,#2F7581,  875.8, 9142.7
70.5,-129.95,  -18,#2F7581,  928.7, 8773.1
70.5,-128.45,   -7,#374F3F,  952.9, 8691.2
70.5,-126.95, -283,#2C707D,  994.1, 9671.2
70.5,-125.50, -167,#2C7180,  979.0,10103.8
70.5,-124.00, -369,#2A6E7B, 1006.5,10884.3
70.5,-122.50, -465,#2A6E7B, 1101.6,10965.5
70.5,-121.00, -429,#2C6E7C, 1169.8,11027.1
70.5,-119.50, -315,#2C707D, 1270.9,10942.4
70.5,-118.00, -297,#2B6F7C, 1316.2,10280.9
70.5,-116.50,  -14,#232A34, 1345.9,10940.3
70.5,-115.00,  -89,#2C707D, 1624.1,11928.7
70.5,-113.55,  -65,#2E727F, 1738.8,11996.6
70.5,-112.05,   80,#CAB5A0, 1585.8,10294.2
70.5,-110.55,  215,#91826D, 1612.1,10131.8
70.5,-109.05,  188,#92816D, 1582.4,10553.2
70.5,-107.55,  138,#6E7758, 1563.9,10663.8
70.5,-106.05,  109,#938266, 1497.3,11330.9
70.5,-104.55,   61,#8F856C, 1448.8,11687.9
70.5,-103.05,    4,#978B73, 1385.3,11674.6
70.5,-101.60,  -26,#2E7480, 1423.5,11482.1
70.5,-100.10,  -16,#333855, 1233.3,12397.0
70.5, -98.60, -205,#2D717E, 1168.6,13056.4
70.5, -97.10,  -40,#2F7581, 1413.1,14084.7
70.5, -95.60,   47,#7E6F5A, 1368.0,14359.8
70.5, -94.10,  378,#736751, 1108.8,16193.8
70.5, -92.60,  146,#676453, 1316.9,16650.9
70.5, -91.10, -152,#2D737F, 1335.3,13865.6
70.5, -89.65, -144,#2E7480, 1291.7,13621.3
70.5, -88.15,   52,#96857B, 1389.0,13992.3
70.5, -86.65,  149,#69625A, 1458.9,15709.4
70.5, -85.15,  399,#706353, 1467.4,17108.7
70.5, -83.65,  185,#6A6359, 1509.7,16912.0
70.5, -82.15,  156,#685C4C, 1626.3,19639.2
70.5, -80.65,  104,#77705E, 1879.9,19890.5
70.5, -79.15,    1,#666261, 2045.5,19779.2
70.5, -77.70,  194,#524940, 1993.7,23141.3
70.5, -76.20,  552,#8B7867, 2092.1,28339.5
70.5, -74.70,  541,#867E71, 1830.5,25323.2
70.5, -73.20,  546,#73675B, 1487.4,23488.5
70.5, -71.70,  -35,#2D5648, 1656.4,24616.2
70.5, -70.20,  618,#AA9786,  718.9,28010.5
70.5, -68.70,  177,#786C60, 1056.0,25103.4
70.5, -67.20, -117,#2E7480, 1276.5,20477.1
70.5, -65.75,-1171,#276675, 1244.5,17259.9
70.5, -64.25,-2102,#1E5969, 1257.2,15324.4
70.5, -62.75,-2053,#1E5969, 1319.1,14784.0
70.5, -61.25,-1065,#256775, 1500.2,15131.9
70.5, -59.75, -632,#296B79, 1719.4,16410.1
70.5, -58.25, -495,#2B6D7B, 1957.5,19933.9
70.5, -56.75, -324,#2D717E, 2180.6,24207.4
70.5, -55.25, -183,#2D7281,NA,NA
70.5, -53.80,  607,#665B45,   -1.0,   -1.0
70.5, -52.30, 1510,#C6C1BE,   -1.0,   -1.0
70.5, -50.80,  460,#716B5D,   -1.0,   -1.0
70.5, -49.30,  383,#F7F5FA,   -1.0,   -1.0
70.5, -47.80,  306,#FFFFFF,   -1.0,   -1.0
70.5, -46.30,  166,#FFFFFF,   -1.0,   -1.0
70.5, -44.80,  -99,#FFFFFF,   -1.0,   -1.0
70.5, -43.30,   60,#FFFFFF,   -1.0,   -1.0
70.5, -41.85,   81,#FFFFFF,   -1.0,   -1.0
70.5, -40.35,   44,#FFFFFF,   -1.0,   -1.0
70.5, -38.85,  -25,#FFFFFF,   -1.0,   -1.0
70.5, -37.35,   31,#FFFFFF,   -1.0,   -1.0
70.5, -35.85,  314,#FFFFFF,   -1.0,   -1.0
70.5, -34.35,  507,#FFFFFF,   -1.0,   -1.0
70.5, -32.85,  763,#FFFFFF,   -1.0,   -1.0
70.5, -31.35, 1335,#FFFFFF,   -1.0,   -1.0
70.5, -29.90, 1562,#A4A4A4,   -1.0,   -1.0
70.5, -28.40, -372,#576977,   -1.0,   -1.0
70.5, -26.90, -596,#22484B,   -1.0,   -1.0
70.5, -25.40, -601,#1B3745,   -1.0,   -1.0
70.5, -23.90, -248,#275765, 1830.6,50908.9
70.5, -22.40,   78,#5F5E5A, 1151.2,75072.2
70.5, -20.90, -278,#2C707D, 2631.7,84981.4
70.5, -19.40, -375,#2C707D, 3448.2,75022.5
70.5, -17.95,-1687,#235E6C, 3480.8,64016.4
70.5, -16.45,-1154,#236774, 3484.7,57938.3
70.5, -14.95,-1394,#205F71, 3642.0,53086.6
70.5, -13.45,-1479,#246372, 3896.9,48661.9
70.5, -11.95,-1287,#22505D, 4220.9,45459.4
70.5, -10.45, -896,#215F6C, 4568.5,42439.6
70.5,  -8.95, -378,#225B62, 4992.9,37359.0
70.5,  -7.45,-1437,#205B69, 5639.9,33737.2
70.5,  -6.00,-2566,#18505F, 6480.1,35037.1
70.5,  -4.50,-1657,#12474F, 7151.6,34172.6
70.5,  -3.00,-3121,#154A5C, 7732.4,33869.5
70.5,  -1.50,-3070,#134858, 8017.2,33524.4
70.5,   0.00,-3221,#0C4453, 7935.5,32095.0
70.5,   1.50,-3153,#14495B, 7987.5,30954.7
70.5,   3.00,-3228,#14495B, 8043.8,30249.8
70.5,   4.50,-3191,#14495B, 8244.7,29563.1
70.5,   6.00,-3160,#154A5C, 8456.1,28786.1
70.5,   7.45,-3005,#174F5E, 8311.4,27936.3
70.5,   8.95,-2802,#17515F, 8064.9,26455.8
70.5,  10.45,-2760,#17515F, 8087.0,25720.8
70.5,  11.95,-2708,#18505F, 8284.5,25850.3
70.5,  13.45,-2561,#18505F, 8387.6,26098.8
70.5,  14.95,-2366,#1B5465, 8923.1,26376.7
70.5,  16.45,-1691,#205B6B, 9282.2,26092.5
70.5,  17.95, -141,#2F7380, 9772.7,27220.9
70.5,  19.40, -177,#2E727F, 9484.7,29325.8
70.5,  20.90, -226,#286A78, 9667.8,32743.2
70.5,  22.40,   26,#406055, 9908.1,65389.8
70.5,  23.90,    8,#2A3845, 7205.7,34169.1
70.5,  25.40,  -39,#192C32, 5552.1,25169.9
70.5,  26.90,  -33,#0D201C, 6315.5,35935.9
70.5,  28.40,   -1,#706C53, 4513.6,21119.7
70.5,  29.90,   80,#546344, 4633.0,26917.1
70.5,  31.35, -238,#2A6E7B, 5985.7,39055.8
70.5,  32.85, -242,#2C707D, 5666.5,36805.3
70.5,  34.35, -226,#2C707D, 5385.7,36327.9
70.5,  35.85, -172,#2D717E, 4980.6,35342.3
70.5,  37.35, -183,#2D717E, 4698.3,36925.0
70.5,  38.85, -193,#2D717E, 4489.6,38036.6
70.5,  40.35, -183,#2D717E, 4257.9,37196.6
70.5,  41.85,  -70,#2E727F, 3953.5,34188.0
70.5,  43.30,  -74,#2E727F, 3919.5,34713.0
70.5,  44.80,  -97,#2D717E, 3887.1,36113.7
70.5,  46.30,  -91,#2E727F, 3852.1,36544.2
70.5,  47.80, -102,#2D737F, 3814.3,36322.3
