lat,long,altitude,pix,rain,snow
-61.5,  12.05,-4855,#00374B,  323.4,65029.3
-61.5,  13.10,-5065,#013145,  327.2,65636.2
-61.5,  14.15,-5107,#003547,  336.2,65531.2
-61.5,  15.15,-5276,#002C3F,  349.6,65797.2
-61.5,  16.20,-5022,#013145,  355.1,65892.4
-61.5,  17.25,-5228,#003044,  379.6,65888.9
-61.5,  18.30,-4880,#013145,  390.3,66583.3
-61.5,  19.35,-5068,#003046,  400.7,67567.5
-61.5,  20.40,-5019,#002E44,  413.7,67549.3
-61.5,  21.45,-5507,#003044,  421.1,67296.6
-61.5,  22.50,-5103,#003044,  425.8,66952.9
-61.5,  23.55,-5001,#003046,  419.5,66745.7
-61.5,  24.60,-5175,#013044,  422.1,67220.3
-61.5,  25.65,-5219,#003044,  418.1,68103.0
-61.5,  26.70,-5187,#003044,  425.3,68975.9
-61.5,  27.75,-5233,#003044,  420.4,69355.3
-61.5,  28.80,-5274,#013145,  442.5,69603.1
-61.5,  29.85,-5235,#003044,  463.1,69524.7
-61.5,  30.85,-5222,#003044,  481.3,69443.5
-61.5,  31.90,-5192,#003044,  515.3,69265.7
-61.5,  32.95,-5186,#003044,  537.7,70025.9
-61.5,  34.00,-5262,#002F43,  562.3,70215.6
-61.5,  35.05,-5219,#003044,  585.7,70920.5
-61.5,  36.10,-5255,#003044,  612.9,71088.5
-61.5,  37.15,-5212,#003044,  646.4,71008.7
-61.5,  38.20,-5281,#003044,  674.1,71474.2
-61.5,  39.25,-5265,#003044,  691.0,71914.5
-61.5,  40.30,-5255,#003044,  722.9,72690.8
-61.5,  41.35,-5262,#013145,  721.2,73916.5
-61.5,  42.40,-5288,#003044,  745.7,74699.8
-61.5,  43.45,-5278,#003044,  774.5,74876.9
-61.5,  44.50,-5251,#003046,  775.4,76076.0
-61.5,  45.50,-5250,#003046,  772.7,77249.2
-61.5,  46.55,-5277,#003046,  773.7,78182.3
-61.5,  47.60,-5283,#003046,  780.6,79363.2
-61.5,  48.65,-5324,#003044,  802.5,79930.9
-61.5,  49.70,-5285,#003044,  804.7,80549.0
-61.5,  50.75,-5241,#002F43,  822.5,81111.1
-61.5,  51.80,-5280,#003044,  813.6,81257.4
-61.5,  52.85,-5244,#003046,  792.4,80610.6
-61.5,  53.90,-5163,#013145,  783.0,80367.0
-61.5,  54.95,-5083,#013145,  789.3,80663.8
-61.5,  56.00,-5040,#003044,  814.2,80612.0
-61.5,  57.05,-4485,#01384C,  853.8,81179.7
-61.5,  58.10,-4834,#013648,  861.5,81262.3
-61.5,  59.15,-4796,#01354A,  862.5,81161.5
-61.5,  60.15,-4731,#003449,  849.3,80068.8
-61.5,  61.20,-4897,#003446,  822.9,79429.0
-61.5,  62.25,-4599,#00374B,  817.7,78632.4
-61.5,  63.30,-4580,#00394C,  832.7,78414.0
-61.5,  64.35,-4527,#00374B,  841.6,78288.0
-61.5,  65.40,-4520,#013A4E,  838.4,77909.3
-61.5,  66.45,-4488,#00374A,  821.3,77302.4
-61.5,  67.50,-4403,#093C4F,  818.2,75982.9
-61.5,  68.55,-4309,#003D4F,  791.0,74578.7
-61.5,  69.60,-4227,#0B3E51,  771.3,73744.3
-61.5,  70.65,-4182,#0A3D50,  769.2,73682.7
-61.5,  71.70,-4232,#0B3E51,  774.4,74059.3
-61.5,  72.75,-4095,#04374A,  760.5,73754.8
-61.5,  73.80,-4221,#0A3E53,  732.6,73094.7
-61.5,  74.85,-4028,#0B3E51,  704.3,72892.4
-61.5,  75.85,-3906,#0B3B4F,  702.4,72010.4
-61.5,  76.90,-3890,#0D4053,  689.3,71486.1
-61.5,  77.95,-3459,#14475A,  677.0,71771.7
-61.5,  79.00,-3082,#164F60,  651.0,72248.4
-61.5,  80.05,-2480,#1A5364,  635.6,72777.6
-61.5,  81.10,-2168,#1E5768,  650.6,73642.8
-61.5,  82.15,-2238,#1B5563,  650.6,74288.9
-61.5,  83.20,-2216,#1B5362,  637.4,74526.2
-61.5,  84.25,-2346,#17434E,  599.3,73920.7
-61.5,  85.30,-3565,#0C3D4E,  584.3,73007.9
-61.5,  86.35,-3274,#0E4152,  608.0,72545.2
-61.5,  87.40,-3840,#0E4355,  678.4,73115.0
-61.5,  88.45,-3986,#0E4355,  759.4,73325.7
-61.5,  89.50,-4051,#0D4053,  820.0,74278.4
-61.5,  90.50,-4146,#0B3B4F,  810.0,73663.1
-61.5,  91.55,-4156,#0B3E51,  833.7,73868.2
-61.5,  92.60,-4164,#0C3F52,  846.7,73929.1
-61.5,  93.65,-4138,#093747,  843.9,73826.2
-61.5,  94.70,-4137,#0C3F52,  825.7,73182.2
-61.5,  95.75,-4031,#0C3F52,  816.3,73352.3
-61.5,  96.80,-4139,#0B3E51,  847.6,74066.3
-61.5,  97.85,-4518,#083B4E,  877.0,73631.6
-61.5,  98.90,-4639,#0B3B4F,  930.6,74448.5
-61.5,  99.95,-4661,#01394A,  952.5,75010.6
-61.5, 101.00,-4196,#043C4D,  964.4,75891.2
-61.5, 102.05,-4590,#01384C,  970.9,76323.1
-61.5, 103.10,-4379,#00384B, 1003.4,77913.5
-61.5, 104.15,-4415,#013A4D, 1051.9,77901.6
-61.5, 105.15,-4358,#00374B, 1097.1,78055.6
-61.5, 106.20,-4357,#02394D, 1123.3,77715.4
-61.5, 107.25,-4312,#0A3A4E, 1179.3,78237.6
-61.5, 108.30,-4145,#0B3E51, 1226.2,78789.9
-61.5, 109.35,-3965,#0B3E51, 1252.5,78472.8
-61.5, 110.40,-4139,#0C3F52, 1273.7,78257.2
-61.5, 111.45,-4148,#0B4052, 1328.7,78723.4
-61.5, 112.50,-4213,#0B3E51, 1470.1,79569.7
-61.5, 113.55,-4267,#0B3B4F, 1565.3,79743.3
-61.5, 114.60,-4305,#0A3A4E, 1684.7,79249.1
-61.5, 115.65,-4316,#023A4B, 1753.3,78743.0
-61.5, 116.70,-4284,#0A3D50, 1790.6,77521.5
-61.5, 117.75,-4246,#0B3B4F, 1848.2,77069.3
-61.5, 118.80,-4248,#0B3E51, 1894.9,76435.1
-61.5, 119.85,-4221,#0C3F52, 1954.9,75976.6
-61.5, 120.85,-4212,#0B3E51, 2033.9,75804.4
-61.5, 121.90,-4262,#0B3B4F, 2161.1,75425.7
-61.5, 122.95,-4304,#073A4D, 2328.9,75841.5
-61.5, 124.00,-4314,#073F50, 2486.8,75896.1
-61.5, 125.05,-4342,#0B3B4F, 2679.9,75601.4
-61.5, 126.10,-4355,#05394E, 2944.6,76004.6
-61.5, 127.15,-4368,#023B4F, 3268.3,76563.2
-61.5, 128.20,-4426,#00394D, 3466.1,77163.1
-61.5, 129.25,-4438,#013648, 3593.7,77238.7
-61.5, 130.30,-4552,#00374B, 3700.8,77522.9
-61.5, 131.35,-4524,#00374B, 3840.0,77718.2
-61.5, 132.40,-4497,#003849, 3912.6,77452.2
-61.5, 133.45,-4463,#00374B, 3942.0,77184.8
-61.5, 134.50,-4426,#00394C, 4015.2,77072.8
-61.5, 135.50,-4337,#003A4E, 4059.6,76569.5
-61.5, 136.55,-4300,#0B3B4F, 4049.5,75922.7
-61.5, 137.60,-4282,#01354A, 4081.0,75754.0
-61.5, 138.65,-4300,#023749, 4192.1,75302.5
-61.5, 139.70,-4320,#0B3B4F, 4285.9,75095.3
-61.5, 140.75,-4269,#0B3B4F, 4391.4,73927.7
-61.5, 141.80,-4276,#0B3B4F, 4430.7,73504.2
-61.5, 142.85,-4230,#0A3D50, 4425.5,72682.4
-61.5, 143.90,-4145,#0B3E51, 4419.4,71166.9
-61.5, 144.95,-4047,#083B4E, 4346.1,69641.6
-61.5, 146.00,-4101,#0B3C4D, 4281.2,68679.1
-61.5, 147.05,-3890,#0D4053, 4159.3,68166.7
-61.5, 148.10,-2907,#0E4355, 4053.4,68022.5
-61.5, 149.15,-3863,#0D3E4F, 3900.8,67452.0
-61.5, 150.15,-3705,#0C4558, 3707.4,67304.3
-61.5, 151.20,-3193,#134455, 3606.6,66695.3
-61.5, 152.25,-2742,#164E5D, 3663.7,66026.8
-61.5, 153.30,-2623,#1C5769, 3788.4,65944.2
-61.5, 154.35,-2898,#194E5E, 3851.0,65429.0
-61.5, 155.40,-2883,#185061, 4060.1,64960.0
-61.5, 156.45,-2870,#154859, 4141.7,64124.9
-61.5, 157.50,-2539,#185162, 4262.4,63946.4
-61.5, 158.55,-2574,#195263, 4309.6,63704.9
-61.5, 159.60,-2394,#164555, 4375.1,62329.4
-61.5, 160.65,-2457,#1C5566, 4472.6,61056.8
-61.5, 161.70,-2565,#134453, 4660.4,59971.8
-61.5, 162.75,-2272,#1C5B6A, 4924.0,59448.9
-61.5, 163.80,-3010,#154D5C, 5268.8,57991.5
-61.5, 164.85,-2426,#114751, 5530.4,56757.4
-61.5, 165.85,-2404,#134B5A, 5800.1,56171.5
-61.5, 166.90,-2650,#134452, 6216.6,56274.4
-61.5, 167.95,-2438,#1A4F5F, 6592.6,55393.1
-61.5, 169.00,-4142,#0B3E51, 6976.4,53258.8
-61.5, 170.05,-4193,#002E3C, 7328.9,52236.8
-61.5, 171.10,-4590,#003446, 7799.7,52099.6
-61.5, 172.15,-4604,#00374B, 8378.0,52280.9
-61.5, 173.20,-4271,#034052, 8447.8,51492.0
-61.5, 174.25,-4631,#00374B, 8301.7,50390.2
-61.5, 175.30,-4339,#002D42, 7977.6,49854.0
-61.5, 176.35,-4897,#00364A, 7734.2,48641.6
-61.5, 177.40,-4491,#0A3F51, 7571.3,48247.5
-61.5, 178.45,-4069,#0A3F51, 7662.9,48324.5
-61.5, 179.50,-4247,#003647, 7629.2,48126.4
-61.0,-179.50,-4090,#0C3C52, 8009.9,43253.0
-61.0,-178.45,-4141,#003C4E, 7789.5,43166.9
-61.0,-177.45,-3860,#0B3E51, 7694.4,43539.3
-61.0,-176.40,-3724,#0D4254, 7631.0,43924.3
-61.0,-175.35,-3660,#0D4053, 7599.0,44261.0
-61.0,-174.35,-4024,#012A3C, 7553.8,44523.5
-61.0,-173.30,-3674,#104356, 7483.1,44935.1
-61.0,-172.30,-3350,#0C3B4B, 7413.2,45292.1
-61.0,-171.25,-4405,#003B4D, 7287.5,45317.3
-61.0,-170.25,-4454,#003A51, 7185.2,45014.9
-61.0,-169.20,-3773,#0B3C4B, 7083.7,44760.1
-61.0,-168.15,-3563,#114251, 6999.4,45430.0
-61.0,-167.15,-3614,#104557, 6841.2,45517.5
-61.0,-166.10,-3746,#124759, 6603.7,45987.9
-61.0,-165.10,-3621,#134453, 6364.6,46714.5
-61.0,-164.05,-4288,#0A4155, 6149.5,47634.3
-61.0,-163.05,-3705,#124759, 5887.9,48331.5
-61.0,-162.00,-3449,#0C3A47, 5699.1,48817.3
-61.0,-160.95,-3194,#14475A, 5542.1,50286.6
-61.0,-159.95,-3190,#134659, 5336.1,52098.9
-61.0,-158.90,-2868,#194E5E, 5087.4,52770.2
-61.0,-157.90,-3103,#13485A, 4841.0,53466.7
-61.0,-156.85,-3090,#154A5C, 4637.3,54324.9
-61.0,-155.85,-2688,#1A5366, 4469.4,55363.0
-61.0,-154.80,-2925,#174F5E, 4244.0,56310.1
-61.0,-153.75,-2800,#18505F, 4077.6,57275.4
-61.0,-152.75,-2805,#18505F, 3995.6,57895.6
-61.0,-151.70,-2960,#144959, 3885.9,58335.9
-61.0,-150.70,-3130,#124354, 3770.8,58830.1
-61.0,-149.65,-3123,#154A5C, 3709.1,58907.1
-61.0,-148.65,-3211,#124556, 3658.9,59097.5
-61.0,-147.60,-3624,#0F4253, 3559.9,60138.4
-61.0,-146.55,-3891,#0F4255, 3541.1,60360.3
-61.0,-145.55,-3722,#104356, 3542.8,60778.2
-61.0,-144.50,-3743,#0E4152, 3537.1,60904.9
-61.0,-143.50,-3686,#0F4456, 3583.0,60719.4
-61.0,-142.45,-3688,#0E4355, 3619.9,60537.4
-61.0,-141.45,-3762,#0C3F50, 3598.4,60127.9
-61.0,-140.40,-3713,#0F4456, 3655.6,60128.6
-61.0,-139.35,-4267,#0C4451, 3667.0,60022.2
-61.0,-138.35,-3840,#0D4053, 3740.6,60389.7
-61.0,-137.30,-4174,#0D4053, 3801.2,60803.4
-61.0,-136.30,-4282,#093C4F, 3836.2,60519.2
-61.0,-135.25,-4319,#003547, 3841.6,60391.1
-61.0,-134.25,-4240,#033A4E, 3978.0,61336.8
-61.0,-133.20,-4262,#023B4E, 4132.2,61415.9
-61.0,-132.15,-4572,#00364A, 4270.0,60848.9
-61.0,-131.15,-4671,#003549, 4401.9,59395.0
-61.0,-130.10,-4159,#02354A, 4531.8,58011.8
-61.0,-129.10,-4604,#063A4F, 4684.2,57267.0
-61.0,-128.05,-4346,#003547, 4821.0,56318.5
-61.0,-127.05,-4501,#003748, 4942.8,55489.0
-61.0,-126.00,-4313,#013A4B, 5164.9,55331.5
-61.0,-124.95,-5106,#013147, 5487.4,55797.0
-61.0,-123.95,-5182,#013147, 5778.6,55632.5
-61.0,-122.90,-4656,#003348, 5874.8,54303.2
-61.0,-121.90,-4658,#003549, 5850.3,52126.2
-61.0,-120.85,-5032,#002E40, 5938.9,50817.9
-61.0,-119.85,-5051,#013147, 6089.7,50141.7
-61.0,-118.80,-5008,#013145, 6224.4,49107.1
-61.0,-117.75,-4704,#002939, 6366.2,48220.2
-61.0,-116.75,-5036,#002F41, 6565.6,47324.9
-61.0,-115.70,-5020,#002E40, 6683.1,46277.7
-61.0,-114.70,-5112,#003044, 6759.9,44893.8
-61.0,-113.65,-5039,#013145, 6893.7,44002.0
-61.0,-112.65,-5126,#002F43, 6928.8,42692.3
-61.0,-111.60,-5165,#003046, 7047.0,41472.2
-61.0,-110.55,-5180,#003046, 7043.9,39851.0
-61.0,-109.55,-5174,#013147, 7058.1,39069.1
-61.0,-108.50,-5161,#002E45, 6971.7,38507.7
-61.0,-107.50,-4905,#013145, 7005.7,38583.3
-61.0,-106.45,-4961,#013145, 7096.0,38445.4
-61.0,-105.45,-4768,#013147, 7124.7,37431.1
-61.0,-104.40,-5037,#013147, 7284.6,36924.3
-61.0,-103.35,-5212,#002F43, 7604.5,36652.7
-61.0,-102.35,-5246,#002F43, 7885.4,35674.8
-61.0,-101.30,-5132,#002F43, 8088.3,35310.8
-61.0,-100.30,-5129,#002F43, 8176.3,34693.4
-61.0, -99.25,-5047,#003044, 8143.7,33868.8
-61.0, -98.25,-5454,#002F43, 8256.2,33669.3
-61.0, -97.20,-4926,#002F43, 8375.9,33639.9
-61.0, -96.15,-4870,#013145, 8353.1,32466.7
-61.0, -95.15,-5044,#013145, 8327.2,31840.9
-61.0, -94.10,-4983,#002F43, 8272.0,31256.4
-61.0, -93.10,-5145,#013145, 8285.9,31317.3
-61.0, -92.05,-4598,#013648, 8412.6,31167.5
-61.0, -91.05,-4886,#003245, 8492.1,30373.7
-61.0, -90.00,-4937,#003245, 8610.8,30104.9
-61.0, -88.95,-4842,#023548, 8565.5,29408.4
-61.0, -87.95,-4829,#023143, 8559.4,28883.4
-61.0, -86.90,-4358,#01384C, 8628.5,28261.8
-61.0, -85.90,-5031,#022B3F, 8759.6,28162.4
-61.0, -84.85,-4544,#003044, 8933.3,27388.9
-61.0, -83.85,-5008,#003144, 9047.1,26582.5
-61.0, -82.80,-4940,#003247, 9051.2,26085.5
-61.0, -81.75,-4909,#003247, 8992.5,25942.7
-61.0, -80.75,-4923,#013147, 9119.0,25401.6
-61.0, -79.70,-4910,#003245, 9373.8,25235.7
-61.0, -78.70,-4936,#003245, 9467.9,25036.2
-61.0, -77.65,-4951,#013145, 9320.6,25101.3
-61.0, -76.65,-4758,#003547, 9054.5,25202.8
-61.0, -75.60,-4647,#00374B, 9046.2,25274.9
-61.0, -74.55,-4441,#023749, 8938.7,25610.9
-61.0, -73.55,-4050,#0D4254, 8669.2,25901.4
-61.0, -72.50,-4550,#003748, 8163.5,26352.2
-61.0, -71.50,-4243,#093D52, 7882.1,27311.9
-61.0, -70.45,-4025,#0C3F52, 7554.9,28074.9
-61.0, -69.45,-4206,#0B3E51, 7339.2,29583.4
-61.0, -68.40,-4147,#093E4E, 7076.7,30818.2
-61.0, -67.35,-3990,#093E50, 6557.2,32704.7
-61.0, -66.35,-2942,#0A3643, 6274.0,34792.8
-61.0, -65.30,-2793,#154859, 5817.4,36757.0
-61.0, -64.30,-3661,#124558, 5444.1,40724.6
-61.0, -63.25,-3665,#104557, 5118.8,43572.2
-61.0, -62.25,-3663,#0B3E4F, 4818.5,45974.6
-61.0, -61.20,-3970,#043544, 4559.6,47771.5
-61.0, -60.15,-3978,#0B3C4D, 4303.9,48578.6
-61.0, -59.15,-4849,#012B39, 4099.1,49825.3
-61.0, -58.10,-4701,#003549, 3710.9,51214.8
-61.0, -57.10,-2923,#195263, 3405.5,50423.8
-61.0, -56.05, -664,#267280, 3282.6,51013.9
-61.0, -55.05, -218,#2B6D7B, 2786.3,58427.6
-61.0, -54.00,-1030,#215666, 2467.2,49141.4
-61.0, -52.95,-2563,#174C5C, 2465.1,47061.7
-61.0, -51.95,-1017,#22606D, 2374.0,47712.7
-61.0, -50.90,-1234,#286776, 2266.9,47218.5
-61.0, -49.90,-2716,#194E5E, 2188.3,47225.5
-61.0, -48.85,-1571,#193B45, 2087.4,47717.6
-61.0, -47.85,-2489,#184B5C, 2042.5,48626.9
-61.0, -46.80, -466,#266A75, 1976.8,49438.2
-61.0, -45.75, -316,#2B6D7B, 1850.7,48644.4
-61.0, -44.75, -261,#2B6F7C, 1843.5,48773.2
-61.0, -43.70, -366,#296B79, 1688.2,50009.4
-61.0, -42.70, -783,#276675, 1634.4,50171.1
-61.0, -41.65,-2747,#0D3E4F, 1549.0,49849.8
-61.0, -40.65,-2679,#174F60, 1470.2,49919.1
-61.0, -39.60,-3838,#00323F, 1395.7,50432.2
-61.0, -38.55,-3949,#073545, 1366.7,51074.1
-61.0, -37.55, -640,#24626F, 1339.2,51891.0
-61.0, -36.50,-2304,#174857, 1306.1,51823.1
-61.0, -35.50,-2825,#1D5468, 1230.8,52170.3
-61.0, -34.45,-3499,#12495D, 1175.8,52812.9
-61.0, -33.45,-3051,#1B5A69, 1115.6,53837.7
-61.0, -32.40,-2612,#175260, 1084.1,54580.4
-61.0, -31.35,-2510,#1A5462, 1016.3,55500.2
-61.0, -30.35,-4259,#0E4156,  970.8,55768.3
-61.0, -29.30, -995,#215B69,  925.0,55923.0
-61.0, -28.30,-5320,#00202C,  908.0,55820.1
-61.0, -27.25,-2557,#185165,  849.0,56340.9
-61.0, -26.25,-3579,#073646,  860.4,57229.9
-61.0, -25.20,-4036,#023145,  882.2,57967.0
-61.0, -24.15,-3907,#093A4B,  902.7,58389.8
-61.0, -23.15,-5255,#012E45,  910.6,58587.9
-61.0, -22.10,-4865,#00384B,  878.0,59098.2
-61.0, -21.10,-4089,#073A4D,  857.8,59459.4
-61.0, -20.05,-4015,#0E3E52,  809.8,59820.6
-61.0, -19.05,-3683,#012933,  764.2,59848.6
-61.0, -18.00,-3998,#0B4052,  702.9,59724.0
-61.0, -16.95,-4980,#003245,  648.3,59714.9
-61.0, -15.95,-4686,#002E40,  610.8,60052.3
-61.0, -14.90,-3719,#0A374A,  592.9,60152.4
-61.0, -13.90,-4779,#00152A,  586.3,60858.0
-61.0, -12.85,-4826,#022B3D,  576.3,61742.1
-61.0, -11.85,-4762,#022C42,  578.3,62171.9
-61.0, -10.80,-4947,#013145,  581.3,62603.8
-61.0,  -9.75,-5361,#002D41,  567.8,62712.3
-61.0,  -8.75,-4679,#002B3C,  563.0,62375.6
-61.0,  -7.70,-5264,#002F43,  548.8,62116.6
-61.0,  -6.70,-4790,#012B41,  535.0,61997.6
-61.0,  -5.65,-5256,#002F43,  531.6,61653.2
-61.0,  -4.65,-4773,#003446,  519.0,62020.7
-61.0,  -3.60,-5221,#003044,  504.3,62453.3
-61.0,  -2.55,-5310,#002639,  485.8,62849.5
-61.0,  -1.55,-5302,#013044,  476.8,62692.0
-61.0,  -0.50,-5327,#052F45,  460.5,63125.3
-61.0,   0.50,-5103,#002F45,  462.0,62937.0
-61.0,   1.55,-5414,#002F43,  448.5,62597.5
-61.0,   2.55,-5339,#002F43,  436.1,62376.3
-61.0,   3.60,-5295,#002F43,  428.7,62645.1
-61.0,   4.65,-5422,#002F43,  422.2,63004.9
-61.0,   5.65,-5295,#002F43,  428.5,63238.7
-61.0,   6.70,-5322,#013044,  408.2,63403.2
-61.0,   7.70,-5164,#003046,  399.5,63852.6
-61.0,   8.75,-5312,#002F43,  405.6,64418.9
-61.0,   9.75,-4765,#003044,  392.4,65016.0
-61.0,  10.80,-5476,#002D3F,  395.6,66151.4
-61.0,  11.85,-4806,#003547,  384.6,66581.9
-61.0,  12.85,-5124,#013145,  392.3,66562.3
-61.0,  13.90,-5341,#003046,  409.3,66780.0
-61.0,  14.90,-5258,#002F43,  422.2,66915.1
-61.0,  15.95,-4944,#003446,  419.3,67029.2
-61.0,  16.95,-5107,#013147,  425.7,66998.4
-61.0,  18.00,-5060,#002C3F,  445.5,67523.4
-61.0,  19.05,-4951,#013145,  466.7,68817.0
-61.0,  20.05,-5040,#002F43,  485.0,69367.9
-61.0,  21.10,-5093,#003044,  496.4,69198.5
-61.0,  22.10,-5313,#002F43,  507.7,68999.0
-61.0,  23.15,-5178,#002F43,  503.4,68693.1
-61.0,  24.15,-4899,#002F43,  509.9,68639.2
-61.0,  25.20,-5210,#003044,  523.8,69351.1
-61.0,  26.25,-5283,#003044,  547.4,70187.6
-61.0,  27.25,-5231,#003044,  557.0,71075.2
-61.0,  28.30,-5261,#002F43,  562.3,71078.0
-61.0,  29.30,-5310,#003044,  568.2,71237.6
-61.0,  30.35,-5290,#003044,  579.0,70880.6
-61.0,  31.35,-5258,#013145,  599.0,70568.4
-61.0,  32.40,-5196,#003044,  642.0,70432.6
-61.0,  33.45,-5240,#003044,  677.3,70734.3
-61.0,  34.45,-5296,#013044,  701.6,71330.7
-61.0,  35.50,-5312,#003044,  740.3,72195.2
-61.0,  36.50,-5294,#003044,  782.7,72527.7
-61.0,  37.55,-5297,#002F43,  789.1,72802.8
-61.0,  38.55,-5294,#003046,  823.6,72699.2
-61.0,  39.60,-5284,#003046,  827.7,73309.6
-61.0,  40.65,-5278,#003044,  862.7,74500.3
-61.0,  41.65,-5281,#003044,  881.7,75155.5
-61.0,  42.70,-5335,#003044,  936.6,75868.1
-61.0,  43.70,-5323,#003044,  954.0,76289.5
-61.0,  44.75,-5267,#003044,  955.4,77123.2
-61.0,  45.75,-5338,#002F43,  954.5,77329.7
-61.0,  46.80,-5351,#003044,  960.0,78366.4
-61.0,  47.85,-5324,#003044,  967.5,78911.0
-61.0,  48.85,-5377,#003044,  996.4,79238.6
-61.0,  49.90,-5374,#003044, 1004.1,79851.8
-61.0,  50.90,-5338,#003044, 1005.2,79982.0
-61.0,  51.95,-5329,#003044,  990.5,80292.8
-61.0,  52.95,-5283,#003044,  979.6,79989.0
-61.0,  54.00,-5224,#003046,  965.2,79151.8
-61.0,  55.05,-5108,#013145,  964.8,79345.7
-61.0,  56.05,-5068,#013145,  987.3,79887.5
-61.0,  57.10,-4132,#0D4459, 1030.5,80333.4
-61.0,  58.10,-4876,#003247, 1048.6,81235.0
-61.0,  59.15,-4826,#003247, 1055.3,81344.9
-61.0,  60.15,-4705,#003547, 1047.3,80302.6
-61.0,  61.20,-4654,#003547, 1016.9,79256.8
-61.0,  62.25,-4582,#00374B, 1008.2,78474.9
-61.0,  63.25,-4618,#023749, 1014.9,78100.4
-61.0,  64.30,-4525,#003849, 1050.4,78055.6
-61.0,  65.30,-4511,#00374B, 1052.5,78345.4
-61.0,  66.35,-4472,#00374B, 1036.9,78096.9
-61.0,  67.35,-4396,#003B4E, 1004.5,77456.4
-61.0,  68.40,-4370,#0B3B4F,  966.0,76553.4
-61.0,  69.45,-4216,#0C3F52,  952.6,75359.9
-61.0,  70.45,-4294,#053A4C,  925.2,75364.8
-61.0,  71.50,-4227,#0C3B4D,  912.8,75138.7
-61.0,  72.50,-4165,#093E50,  921.8,75214.3
-61.0,  73.55,-3458,#0E4154,  885.8,74779.6
-61.0,  74.55,-3705,#0A3D4E,  851.2,74094.3
-61.0,  75.60,-3205,#154A5C,  833.2,73820.6
-61.0,  76.65,-3527,#114457,  808.1,73060.4
-61.0,  77.65,-3685,#0E4152,  801.1,73493.0
-61.0,  78.70,-3237,#13485A,  776.2,73838.1
-61.0,  79.70,-2826,#174F5E,  755.9,74074.0
-61.0,  80.75,-2126,#1C5566,  787.4,75052.6
-61.0,  81.75,-1981,#174F5C,  803.2,75992.0
-61.0,  82.80,-2443,#174C5E,  805.7,76272.7
-61.0,  83.85,-1967,#174F5C,  774.4,76025.6
-61.0,  84.85,-2513,#185061,  724.7,75240.9
-61.0,  85.90,-4212,#043748,  757.1,74453.4
-61.0,  86.90,-3808,#0B4052,  869.4,75587.4
-61.0,  87.95,-4142,#0B3B4F,  997.2,76524.7
-61.0,  88.95,-4146,#003948, 1054.6,76591.2
-61.0,  90.00,-4184,#093C4F, 1082.9,75852.0
-61.0,  91.05,-4239,#093C4F, 1074.1,74713.8
-61.0,  92.05,-4204,#0C4153, 1070.2,74484.9
-61.0,  93.10,-4201,#0B3B4F, 1069.5,74846.8
-61.0,  94.10,-4289,#0B3B51, 1050.9,74731.3
-61.0,  95.15,-4195,#093C4F, 1053.1,74253.2
-61.0,  96.15,-4286,#0B3B4F, 1056.5,74090.8
